,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
648,18,Scottsdale,Franklin Templeton Tennis Classic,20020403,International,Outdoor,Hard,Quarterfinals,3,Balcells J.,Okun N.,123,112,6.0,4.0,4.0,6.0,6.0,3.0,,,,,2,1,Completed,,,1.6,2.2,1.57,2.15,1.55,2.0,1.667,2.1,2002-433,Scottsdale,Hard,32.0,A,20020304.0,27.0,102607.0,,,Juan Balcells,R,190.0,ESP,26.7,103174.0,,,Noam Okun,R,185.0,ISR,23.8,6-4 4-6 6-3,3.0,QF,102.0,5.0,0.0,82.0,64.0,46.0,12.0,14.0,3.0,5.0,5.0,4.0,87.0,58.0,41.0,15.0,15.0,5.0,9.0,123.0,323.0,112.0,353.0
649,18,Scottsdale,Franklin Templeton Tennis Classic,20020403,International,Outdoor,Hard,Quarterfinals,3,Malisse X.,Ferreira W.,32,48,7.0,5.0,6.0,2.0,,,,,,,2,0,Completed,,,1.72,2.0,1.7,1.95,1.7,1.8,1.8,1.909,2002-433,Scottsdale,Hard,32.0,A,20020304.0,26.0,103598.0,7.0,,Xavier Malisse,R,185.0,BEL,21.6,101965.0,,,Wayne Ferreira,R,185.0,RSA,30.4,7-5 6-2,3.0,QF,58.0,7.0,0.0,48.0,29.0,27.0,13.0,10.0,0.0,0.0,3.0,2.0,65.0,40.0,24.0,15.0,10.0,8.0,11.0,32.0,1085.0,48.0,810.0
650,18,Scottsdale,Franklin Templeton Tennis Classic,20020403,International,Outdoor,Hard,Quarterfinals,3,Schuettler R.,Moya C.,40,25,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2,1,Completed,,,1.9,1.8,1.95,1.7,1.9,1.6,1.909,1.8,2002-433,Scottsdale,Hard,32.0,A,20020304.0,28.0,102783.0,,,Rainer Schuettler,R,180.0,GER,25.8,102845.0,,WC,Carlos Moya,R,190.0,ESP,25.5,6-3 3-6 6-2,3.0,QF,107.0,1.0,3.0,74.0,44.0,34.0,15.0,13.0,4.0,7.0,3.0,1.0,94.0,53.0,38.0,13.0,13.0,5.0,10.0,40.0,950.0,25.0,1235.0
651,18,Scottsdale,Franklin Templeton Tennis Classic,20020403,International,Outdoor,Hard,Semifinals,3,Agassi A.,Malisse X.,5,32,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,,,1.28,3.3,1.25,3.3,1.25,3.0,1.25,3.5,2002-433,Scottsdale,Hard,32.0,A,20020304.0,29.0,101736.0,1.0,,Andre Agassi,R,180.0,USA,31.8,103598.0,7.0,,Xavier Malisse,R,185.0,BEL,21.6,6-4 6-4,3.0,SF,72.0,7.0,3.0,63.0,39.0,26.0,12.0,10.0,4.0,6.0,4.0,3.0,56.0,32.0,18.0,13.0,10.0,5.0,9.0,5.0,2520.0,32.0,1085.0
652,18,Scottsdale,Franklin Templeton Tennis Classic,20020403,International,Outdoor,Hard,Semifinals,3,Balcells J.,Schuettler R.,123,40,6.0,3.0,6.0,1.0,,,,,,,2,0,Completed,,,3.0,1.35,3.0,1.3,2.5,1.35,,,2002-433,Scottsdale,Hard,32.0,A,20020304.0,30.0,102607.0,,,Juan Balcells,R,190.0,ESP,26.7,102783.0,,,Rainer Schuettler,R,180.0,GER,25.8,6-3 6-1,3.0,SF,52.0,3.0,0.0,46.0,35.0,27.0,8.0,8.0,0.0,0.0,2.0,4.0,48.0,24.0,15.0,8.0,8.0,2.0,6.0,123.0,323.0,40.0,950.0
653,18,Scottsdale,Franklin Templeton Tennis Classic,20020403,International,Outdoor,Hard,The Final,3,Agassi A.,Balcells J.,5,123,6.0,2.0,7.0,6.0,,,,,,,2,0,Completed,,,1.12,5.5,1.15,4.25,1.1,4.5,1.111,6.0,2002-433,Scottsdale,Hard,32.0,A,20020304.0,31.0,101736.0,1.0,,Andre Agassi,R,180.0,USA,31.8,102607.0,,,Juan Balcells,R,190.0,ESP,26.7,6-2 7-6(2),3.0,F,75.0,4.0,2.0,62.0,44.0,33.0,13.0,10.0,0.0,0.0,5.0,2.0,68.0,52.0,36.0,5.0,10.0,4.0,6.0,5.0,2520.0,123.0,323.0
654,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Boutter J.,Hrbaty D.,63,57,6.0,1.0,6.0,4.0,,,,,,,2,0,Completed,,,1.85,1.85,1.8,1.8,1.75,1.75,2.0,1.727,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,23.0,102369.0,,,Julien Boutter,R,190.0,FRA,27.9,103103.0,,,Dominik Hrbaty,R,183.0,SVK,24.1,6-1 6-4,3.0,R64,52.0,9.0,1.0,42.0,31.0,28.0,8.0,9.0,0.0,0.0,0.0,5.0,49.0,25.0,18.0,12.0,8.0,6.0,9.0,63.0,585.0,57.0,656.0
655,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Chela J.I.,Mirnyi M.,41,39,4.0,6.0,6.0,2.0,7.0,5.0,,,,,2,1,Completed,,,1.8,1.95,1.8,1.8,1.8,1.7,1.833,1.833,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,30.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,22.5,103018.0,,,Max Mirnyi,R,196.0,BLR,24.6,4-6 6-2 7-5,3.0,R64,116.0,3.0,2.0,91.0,46.0,39.0,23.0,15.0,3.0,5.0,6.0,7.0,94.0,67.0,47.0,10.0,15.0,6.0,10.0,41.0,940.0,39.0,955.0
656,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Corretja A.,Gaudenzi A.,18,53,6.0,2.0,6.0,4.0,,,,,,,2,0,Completed,,,1.45,2.6,1.57,2.1,1.45,2.2,1.444,2.625,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,29.0,102374.0,16.0,,Alex Corretja,R,180.0,ESP,27.9,102247.0,,,Andrea Gaudenzi,R,183.0,ITA,28.6,6-2 6-4,3.0,R64,82.0,5.0,1.0,57.0,33.0,25.0,15.0,9.0,1.0,1.0,1.0,3.0,65.0,43.0,28.0,10.0,9.0,0.0,3.0,18.0,1485.0,53.0,727.0
657,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Costa A.,Ulihrach B.,30,40,6.0,1.0,3.0,6.0,6.0,3.0,,,,,2,1,Completed,,,1.9,1.8,1.83,1.77,1.75,1.75,2.1,1.667,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,14.0,102610.0,,,Albert Costa,R,180.0,ESP,26.7,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,27.0,6-1 3-6 6-3,3.0,R64,100.0,5.0,1.0,70.0,50.0,37.0,12.0,13.0,1.0,3.0,4.0,5.0,82.0,55.0,31.0,15.0,12.0,5.0,9.0,30.0,1110.0,40.0,950.0
658,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Enqvist T.,Johansson T.,22,9,7.0,6.0,2.0,6.0,6.0,4.0,,,,,2,1,Completed,,,1.9,1.85,1.8,1.8,1.85,1.65,2.0,1.727,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,8.0,102358.0,,,Thomas Enqvist,R,190.0,SWE,27.9,102563.0,8.0,,Thomas Johansson,R,180.0,SWE,26.9,7-6(4) 2-6 6-4,3.0,R64,128.0,5.0,6.0,93.0,46.0,36.0,22.0,15.0,2.0,6.0,13.0,2.0,92.0,41.0,33.0,27.0,15.0,1.0,4.0,22.0,1335.0,9.0,2275.0
659,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Escude N.,Schalken S.,23,28,6.0,3.0,6.0,0.0,,,,,,,2,0,Completed,,,1.4,2.7,1.52,2.2,1.4,2.3,1.444,2.625,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,19.0,102765.0,,,Nicolas Escude,R,185.0,FRA,25.9,102854.0,,,Sjeng Schalken,R,193.0,NED,25.5,6-3 6-0,3.0,R64,65.0,5.0,2.0,49.0,30.0,25.0,11.0,8.0,5.0,5.0,0.0,1.0,49.0,31.0,17.0,8.0,7.0,7.0,11.0,23.0,1245.0,28.0,1140.0
660,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Federer R.,Malisse X.,14,33,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2,1,Completed,,,1.42,2.7,1.57,2.1,1.5,2.1,1.444,2.625,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,5.0,103819.0,12.0,,Roger Federer,R,185.0,SUI,20.5,103598.0,,,Xavier Malisse,R,185.0,BEL,21.6,6-7(5) 7-6(3) 6-3,3.0,R64,138.0,14.0,4.0,123.0,65.0,51.0,31.0,17.0,2.0,3.0,3.0,4.0,115.0,69.0,50.0,21.0,16.0,4.0,6.0,14.0,1750.0,33.0,1040.0
661,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Gambill J.M.,Blake J.,27,49,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2,1,Completed,,,1.75,2.0,1.77,1.83,1.55,2.0,1.8,1.909,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,3.0,102998.0,,,Jan Michael Gambill,R,190.0,USA,24.7,103484.0,,WC,James Blake,R,185.0,USA,22.2,3-6 6-3 6-2,3.0,R64,103.0,6.0,1.0,79.0,36.0,29.0,23.0,13.0,3.0,5.0,5.0,2.0,92.0,54.0,40.0,14.0,13.0,3.0,7.0,27.0,1165.0,49.0,785.0
662,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Gaudio G.,Canas G.,62,17,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,,,2.2,1.6,2.02,1.62,2.0,1.55,2.25,1.571,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,21.0,103292.0,,,Gaston Gaudio,R,175.0,ARG,23.2,103084.0,15.0,,Guillermo Canas,R,185.0,ARG,24.2,6-4 6-2,3.0,R64,85.0,1.0,1.0,49.0,33.0,25.0,11.0,9.0,3.0,4.0,6.0,6.0,78.0,33.0,20.0,20.0,9.0,12.0,16.0,62.0,585.0,17.0,1622.0
663,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Gonzalez F.,Mantilla F.,60,32,7.0,5.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,22.0,103602.0,,Q,Fernando Gonzalez,R,183.0,CHI,21.6,102456.0,,,Felix Mantilla,R,180.0,ESP,27.4,7-5 6-2,3.0,R64,74.0,7.0,5.0,60.0,39.0,30.0,10.0,10.0,2.0,3.0,2.0,6.0,65.0,45.0,25.0,11.0,10.0,6.0,10.0,60.0,595.0,32.0,1045.0
664,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Haas T.,Sanchez D.,6,66,6.0,3.0,7.0,5.0,,,,,,,2,0,Completed,,,1.17,4.4,1.15,4.25,1.15,3.8,1.222,4.0,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,25.0,103163.0,5.0,,Tommy Haas,R,188.0,GER,23.9,103176.0,,Q,David Sanchez,R,183.0,ESP,23.8,6-3 7-5,3.0,R64,77.0,6.0,3.0,57.0,38.0,31.0,11.0,11.0,2.0,3.0,5.0,3.0,62.0,38.0,27.0,11.0,10.0,2.0,5.0,6.0,2515.0,66.0,576.0
665,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Henman T.,Robredo T.,11,34,6.0,2.0,6.0,7.0,6.0,4.0,,,,,2,1,Completed,,,1.3,3.15,1.37,2.6,1.2,3.3,1.286,3.25,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,20.0,102450.0,9.0,,Tim Henman,R,185.0,GBR,27.5,103990.0,,,Tommy Robredo,R,180.0,ESP,19.8,6-2 6-7(7) 6-4,3.0,R64,156.0,2.0,5.0,103.0,52.0,36.0,29.0,15.0,4.0,6.0,0.0,4.0,115.0,90.0,50.0,13.0,15.0,3.0,8.0,11.0,2200.0,34.0,1040.0
666,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Hewitt L.,Moya C.,1,24,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,,,1.28,3.4,1.37,2.6,1.25,3.0,1.286,3.5,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,1.0,103720.0,1.0,,Lleyton Hewitt,R,180.0,AUS,21.0,102845.0,,,Carlos Moya,R,190.0,ESP,25.5,6-4 6-4,3.0,R64,93.0,8.0,7.0,61.0,30.0,24.0,17.0,10.0,5.0,7.0,6.0,0.0,64.0,42.0,26.0,9.0,10.0,1.0,5.0,1.0,4245.0,24.0,1235.0
667,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Kafelnikov Y.,Bjorkman J.,3,48,7.0,5.0,6.0,3.0,,,,,,,2,0,Completed,,,1.33,3.0,1.42,2.45,1.25,3.0,1.4,2.75,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,32.0,102338.0,2.0,,Yevgeny Kafelnikov,R,190.0,RUS,28.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,29.9,7-5 6-3,3.0,R64,72.0,7.0,2.0,64.0,36.0,25.0,17.0,11.0,3.0,5.0,7.0,8.0,61.0,31.0,22.0,12.0,10.0,3.0,7.0,3.0,2775.0,48.0,815.0
668,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Kiefer N.,Dent T.,47,96,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,,,2.1,1.65,1.85,1.75,1.9,1.6,2.1,1.667,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,15.0,103017.0,,,Nicolas Kiefer,R,183.0,GER,24.6,103758.0,,WC,Taylor Dent,R,188.0,USA,20.8,7-6(3) 6-3,3.0,R64,79.0,5.0,1.0,65.0,25.0,22.0,27.0,11.0,2.0,3.0,10.0,1.0,65.0,39.0,29.0,12.0,10.0,3.0,5.0,47.0,815.0,96.0,413.0
669,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Koubek S.,El Aynaoui Y.,51,21,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,,,3.0,1.35,2.6,1.37,3.0,1.25,3.0,1.333,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,6.0,102905.0,,,Stefan Koubek,L,175.0,AUT,25.1,101962.0,,,Younes El Aynaoui,R,193.0,MAR,30.4,7-6(7) 6-3,3.0,R64,96.0,5.0,4.0,86.0,49.0,32.0,24.0,11.0,9.0,10.0,6.0,4.0,66.0,33.0,27.0,16.0,10.0,5.0,7.0,51.0,778.0,21.0,1383.0
670,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Kratochvil M.,Agassi A.,44,5,7.0,6.0,7.0,6.0,,,,,,,2,0,Completed,,,5.5,1.11,5.25,1.1,4.5,1.1,5.5,1.125,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,9.0,103356.0,,,Michel Kratochvil,R,185.0,SUI,22.9,101736.0,4.0,,Andre Agassi,R,180.0,USA,31.8,7-6(5) 7-6(6),3.0,R64,116.0,8.0,5.0,87.0,46.0,33.0,21.0,12.0,4.0,7.0,5.0,2.0,84.0,53.0,34.0,16.0,12.0,1.0,4.0,44.0,838.0,5.0,2690.0
671,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Kucera K.,Lapentti N.,84,19,6.0,2.0,6.0,3.0,,,,,,,2,0,Completed,,,2.1,1.67,2.02,1.62,2.2,1.45,2.25,1.571,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,28.0,102344.0,,Q,Karol Kucera,R,188.0,SVK,28.0,102839.0,17.0,,Nicolas Lapentti,R,188.0,ECU,25.5,6-2 6-3,3.0,R64,,0.0,0.0,41.0,40.0,28.0,1.0,8.0,3.0,4.0,0.0,0.0,39.0,39.0,19.0,0.0,9.0,0.0,5.0,84.0,480.0,19.0,1390.0
672,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Martin T.,Arthurs W.,64,97,6.0,1.0,7.0,6.0,,,,,,,2,0,Completed,,,1.35,3.0,1.47,2.3,1.35,2.5,1.4,2.75,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,26.0,101774.0,,WC,Todd Martin,R,198.0,USA,31.6,101885.0,,Q,Wayne Arthurs,L,190.0,AUS,30.9,6-1 7-6(4),3.0,R64,66.0,12.0,0.0,57.0,38.0,32.0,14.0,10.0,1.0,1.0,9.0,4.0,52.0,29.0,25.0,10.0,9.0,2.0,4.0,64.0,580.0,97.0,403.0
673,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Nalbandian D.,Clement A.,46,43,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,,,2.25,1.57,1.85,1.75,1.9,1.6,2.2,1.615,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,11.0,103900.0,,,David Nalbandian,R,180.0,ARG,20.1,103096.0,,,Arnaud Clement,R,173.0,FRA,24.2,7-6(5) 6-3,3.0,R64,101.0,5.0,4.0,76.0,43.0,36.0,10.0,11.0,4.0,7.0,1.0,5.0,64.0,30.0,22.0,12.0,10.0,4.0,8.0,46.0,824.0,43.0,845.0
674,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Novak J.,Rochus O.,15,71,5.0,7.0,7.0,5.0,6.0,2.0,,,,,2,1,Completed,,,1.33,3.1,1.4,2.5,1.3,2.7,1.364,2.875,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,4.0,102562.0,13.0,,Jiri Novak,R,190.0,CZE,26.9,103694.0,,Q,Olivier Rochus,R,168.0,BEL,21.1,5-7 7-5 6-2,3.0,R64,129.0,13.0,6.0,124.0,90.0,63.0,15.0,16.0,14.0,16.0,1.0,3.0,106.0,60.0,40.0,25.0,16.0,4.0,8.0,15.0,1731.0,71.0,549.0
675,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Pavel A.,Blanco G.,31,77,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,,,1.26,3.5,1.32,2.8,1.25,3.0,1.222,3.75,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,2.0,102318.0,,,Andrei Pavel,R,183.0,ROU,28.1,102869.0,,,Galo Blanco,R,173.0,ESP,25.4,7-6(6) 6-4,3.0,R64,90.0,6.0,0.0,64.0,41.0,32.0,13.0,11.0,2.0,4.0,4.0,3.0,79.0,37.0,27.0,21.0,11.0,5.0,8.0,31.0,1110.0,77.0,512.0
676,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Rios M.,Ljubicic I.,35,29,7.0,6.0,7.0,5.0,,,,,,,2,0,Completed,,,1.8,1.95,1.8,1.8,1.8,1.7,1.727,2.0,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,10.0,102701.0,,,Marcelo Rios,L,175.0,CHI,26.2,103344.0,,,Ivan Ljubicic,R,193.0,CRO,22.9,7-6(5) 7-5,3.0,R64,93.0,1.0,3.0,67.0,33.0,23.0,24.0,12.0,0.0,1.0,16.0,5.0,80.0,48.0,36.0,16.0,12.0,1.0,3.0,35.0,1000.0,29.0,1127.0
677,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Rusedski G.,Ferrero J.C.,38,4,6.0,4.0,6.0,3.0,,,,,,,2,0,Completed,,,1.67,2.1,1.75,1.85,1.6,1.9,1.667,2.1,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,24.0,102257.0,,,Greg Rusedski,L,193.0,GBR,28.5,103507.0,3.0,,Juan Carlos Ferrero,R,183.0,ESP,22.0,6-4 6-3,3.0,R64,65.0,15.0,0.0,58.0,48.0,40.0,3.0,10.0,2.0,2.0,3.0,1.0,50.0,21.0,16.0,17.0,9.0,3.0,5.0,38.0,980.0,4.0,2760.0
678,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Safin M.,Martin A.,8,36,6.0,3.0,7.0,6.0,,,,,,,2,0,Completed,,,1.2,4.0,1.32,2.8,1.25,3.0,1.25,3.75,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,17.0,103498.0,7.0,,Marat Safin,R,193.0,RUS,22.1,103252.0,,,Alberto Martin,R,175.0,ESP,23.5,6-3 7-6(4),3.0,R64,87.0,7.0,1.0,65.0,38.0,30.0,17.0,11.0,4.0,5.0,1.0,1.0,64.0,34.0,20.0,20.0,10.0,2.0,4.0,8.0,2285.0,36.0,988.0
679,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Sampras P.,Fish M.,13,141,7.0,6.0,6.0,2.0,,,,,,,2,0,Completed,,,,,1.12,4.72,1.1,4.5,1.167,4.5,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,13.0,101948.0,10.0,,Pete Sampras,R,185.0,USA,30.5,103888.0,,Q,Mardy Fish,R,188.0,USA,20.2,7-6(5) 6-2,3.0,R64,74.0,18.0,2.0,58.0,37.0,35.0,11.0,10.0,1.0,1.0,1.0,3.0,64.0,39.0,24.0,15.0,10.0,0.0,2.0,13.0,1950.0,141.0,274.0
680,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Santoro F.,Grosjean S.,20,7,6.0,3.0,4.0,6.0,7.0,5.0,,,,,2,1,Completed,,,2.0,1.72,1.83,1.77,1.85,1.65,2.0,1.727,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,16.0,102148.0,,,Fabrice Santoro,R,178.0,FRA,29.2,103206.0,6.0,,Sebastien Grosjean,R,175.0,FRA,23.7,6-3 4-6 7-5,3.0,R64,136.0,3.0,4.0,100.0,53.0,32.0,24.0,16.0,8.0,14.0,2.0,4.0,103.0,48.0,28.0,24.0,15.0,7.0,14.0,20.0,1390.0,7.0,2330.0
681,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Savolt A.,Ferreira W.,85,45,7.0,6.0,7.0,6.0,,,,,,,2,0,Completed,,,,,2.6,1.37,3.0,1.25,3.25,1.333,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,7.0,102722.0,,Q,Attila Savolt,R,183.0,HUN,26.0,101965.0,,,Wayne Ferreira,R,185.0,RSA,30.4,7-6(5) 7-6(1),3.0,R64,114.0,4.0,3.0,80.0,46.0,33.0,22.0,12.0,9.0,12.0,8.0,2.0,92.0,49.0,38.0,20.0,12.0,8.0,11.0,85.0,473.0,45.0,825.0
682,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Schuettler R.,Zabaleta M.,37,61,6.0,2.0,6.0,1.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,12.0,102783.0,,,Rainer Schuettler,R,180.0,GER,25.8,103151.0,,LL,Mariano Zabaleta,R,183.0,ARG,24.0,6-2 6-1,3.0,R64,82.0,2.0,2.0,40.0,19.0,17.0,16.0,8.0,1.0,1.0,2.0,3.0,41.0,21.0,13.0,6.0,7.0,1.0,5.0,37.0,985.0,61.0,594.0
683,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Squillari F.,Portas A.,55,25,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2,1,Completed,,,1.75,1.95,1.8,1.8,1.75,1.75,1.833,1.833,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,27.0,102644.0,,,Franco Squillari,L,183.0,ARG,26.5,102287.0,,,Albert Portas,R,188.0,ESP,28.3,5-7 6-4 6-4,3.0,R64,112.0,9.0,9.0,104.0,57.0,49.0,21.0,16.0,5.0,7.0,5.0,3.0,92.0,52.0,37.0,21.0,16.0,5.0,8.0,55.0,660.0,25.0,1200.0
684,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Srichaphan P.,Chang M.,68,93,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2,1,Completed,,,1.55,2.3,1.65,1.98,1.5,2.1,1.571,2.25,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,18.0,103387.0,,Q,Paradorn Srichaphan,R,185.0,THA,22.7,102021.0,,WC,Michael Chang,R,175.0,USA,30.0,6-4 2-6 6-3,3.0,R64,112.0,6.0,6.0,75.0,38.0,30.0,17.0,13.0,2.0,6.0,2.0,2.0,86.0,49.0,32.0,14.0,14.0,2.0,7.0,68.0,573.0,93.0,434.0
685,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,1st Round,3,Vicente F.,Clavet F.,69,79,7.0,5.0,6.0,3.0,,,,,,,2,0,Completed,,,,,1.8,1.8,1.8,1.7,2.1,1.667,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,31.0,102950.0,,,Fernando Vicente,R,180.0,ESP,25.0,101532.0,,LL,Francisco Clavet,L,183.0,ESP,33.3,7-5 6-3,3.0,R64,78.0,5.0,1.0,55.0,37.0,30.0,11.0,10.0,0.0,0.0,0.0,0.0,63.0,47.0,30.0,10.0,11.0,3.0,6.0,69.0,555.0,79.0,510.0
686,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,2nd Round,3,Boutter J.,Rusedski G.,63,38,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2,1,Completed,,,2.5,1.48,2.45,1.45,2.2,1.45,2.5,1.5,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,44.0,102369.0,,,Julien Boutter,R,190.0,FRA,27.9,102257.0,,,Greg Rusedski,L,193.0,GBR,28.5,6-7(4) 6-3 6-4,3.0,R32,118.0,11.0,7.0,103.0,56.0,41.0,25.0,16.0,4.0,7.0,4.0,3.0,94.0,66.0,41.0,12.0,15.0,6.0,11.0,63.0,585.0,38.0,980.0
687,19,Indian Wells Masters,Pacific Life Open,20021103,Masters,Outdoor,Hard,2nd Round,3,Chela J.I.,Corretja A.,41,18,6.0,4.0,6.0,0.0,,,,,,,2,0,Completed,,,1.75,1.95,1.8,1.85,1.85,1.65,1.727,2.0,2002-404,Indian Wells Masters,Hard,64.0,M,20020311.0,47.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,22.5,102374.0,16.0,,Alex Corretja,R,180.0,ESP,27.9,6-4 6-0,3.0,R32,61.0,8.0,2.0,40.0,22.0,21.0,12.0,8.0,1.0,1.0,1.0,1.0,53.0,31.0,15.0,10.0,8.0,3.0,7.0,41.0,940.0,18.0,1485.0
