,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1534,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Gasquet R.,Marray J.,27,274.0,,,6.0,4.0,6,1,,,,,,,2.0,0.0,Completed,1.1,6.5,1.16,5.0,1.15,5.2,1.15,4.0,1.167,6.4,2005-741,Nottingham,Grass,32.0,A,20050613.0,22.0,104755.0,4.0,,Richard Gasquet,R,185.0,FRA,18.9,103730.0,,WC,Jonathan Marray,R,183.0,GBR,24.2,6-4 6-1,3.0,R16,63.0,0.0,2.0,48.0,25.0,20.0,15.0,9.0,1.0,2.0,1.0,5.0,57.0,36.0,22.0,7.0,8.0,11.0,15.0,27.0,1170.0,274.0,132.0
1535,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Carlsen K.,Hrbaty D.,52,24.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,2.37,1.53,2.25,1.62,2.15,1.65,1.95,1.65,2.34,1.694,2005-741,Nottingham,Grass,32.0,A,20050613.0,19.0,102202.0,,,Kenneth Carlsen,L,190.0,DEN,32.1,103103.0,3.0,,Dominik Hrbaty,R,183.0,SVK,27.4,6-4 6-4,3.0,R16,65.0,5.0,0.0,52.0,35.0,28.0,12.0,10.0,0.0,0.0,3.0,0.0,57.0,29.0,22.0,16.0,10.0,1.0,3.0,52.0,705.0,24.0,1246.0
1536,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Mirnyi M.,Lee H.T.,40,68.0,,,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.55,1.48,2.53,1.4,2.5,1.417,3.2,2005-741,Nottingham,Grass,32.0,A,20050613.0,20.0,103018.0,8.0,,Max Mirnyi,R,196.0,BLR,27.9,102703.0,,,Hyung Taik Lee,R,180.0,KOR,29.4,6-1 6-4,3.0,R16,,,,,,,,,,,,,,,,,,,,40.0,880.0,68.0,573.0
1537,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Srichaphan P.,Vacek J.,37,285.0,,,7.0,6.0,7,6,,,,,,,2.0,0.0,Completed,1.39,2.75,1.5,2.55,1.45,2.6,1.35,2.7,1.541,2.65,2005-741,Nottingham,Grass,32.0,A,20050613.0,21.0,103387.0,6.0,,Paradorn Srichaphan,R,185.0,THA,25.9,102788.0,,Q,Jan Vacek,R,198.0,CZE,29.0,7-6(3) 7-6(4),3.0,R16,111.0,7.0,3.0,88.0,44.0,33.0,19.0,12.0,6.0,10.0,5.0,4.0,84.0,48.0,28.0,18.0,12.0,4.0,8.0,37.0,915.0,285.0,124.0
1538,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Rochus O.,Beck K.,36,45.0,,,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.7,2.1,1.7,2.0,1.6,2.12,1.82,2005-741,Nottingham,Grass,32.0,A,20050613.0,18.0,103694.0,7.0,,Olivier Rochus,R,168.0,BEL,24.3,103971.0,,,Karol Beck,R,180.0,SVK,23.1,6-4 6-3,3.0,R16,74.0,1.0,0.0,46.0,26.0,22.0,12.0,9.0,2.0,3.0,11.0,4.0,74.0,41.0,28.0,12.0,10.0,5.0,9.0,36.0,921.0,45.0,812.0
1539,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Dent T.,Rettenmaier T.,30,405.0,,,6.0,3.0,1,6,6,3,,,,,2.0,1.0,Completed,1.22,4.0,1.2,4.4,1.2,4.25,1.25,3.2,1.244,4.7,2005-741,Nottingham,Grass,32.0,A,20050613.0,23.0,103758.0,5.0,,Taylor Dent,R,188.0,USA,24.1,104224.0,,Q,Travis Rettenmaier,R,188.0,USA,21.8,6-3 1-6 6-3,3.0,R16,82.0,10.0,5.0,76.0,51.0,40.0,13.0,13.0,1.0,3.0,7.0,4.0,69.0,41.0,29.0,16.0,12.0,4.0,6.0,30.0,1095.0,405.0,72.0
1540,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Johansson T.,Berdych T.,18,43.0,,,7.0,6.0,7,6,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.4,2.85,1.4,2.5,1.377,3.45,2005-741,Nottingham,Grass,32.0,A,20050613.0,24.0,102563.0,2.0,,Thomas Johansson,R,180.0,SWE,30.2,104607.0,,,Tomas Berdych,R,196.0,CZE,19.7,7-6(5) 7-6(8),3.0,R16,98.0,15.0,1.0,86.0,56.0,46.0,19.0,12.0,2.0,2.0,13.0,3.0,75.0,48.0,41.0,18.0,12.0,0.0,0.0,18.0,1398.0,43.0,816.0
1541,35,Nottingham,Nottingham Open,20050615,International,Outdoor,Grass,2nd Round,3,Karlovic I.,Ljubicic I.,59,17.0,,,6.0,1.0,3,6,7,6,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.3,1.6,2.25,1.55,2.1,1.637,2.47,2005-741,Nottingham,Grass,32.0,A,20050613.0,17.0,103333.0,,,Ivo Karlovic,R,208.0,CRO,26.2,103344.0,1.0,,Ivan Ljubicic,R,193.0,CRO,26.2,6-1 3-6 7-6(1),3.0,R16,104.0,27.0,4.0,82.0,56.0,48.0,13.0,14.0,4.0,5.0,0.0,5.0,94.0,70.0,45.0,15.0,14.0,5.0,7.0,59.0,655.0,17.0,1435.0
1542,35,Nottingham,Nottingham Open,20050616,International,Outdoor,Grass,Quarterfinals,3,Gasquet R.,Srichaphan P.,27,37.0,,,6.0,3.0,4,6,6,0,,,,,2.0,1.0,Completed,1.33,3.25,1.4,2.85,1.35,3.0,1.45,2.35,1.433,3.11,2005-741,Nottingham,Grass,32.0,A,20050613.0,27.0,104755.0,4.0,,Richard Gasquet,R,185.0,FRA,18.9,103387.0,6.0,,Paradorn Srichaphan,R,185.0,THA,25.9,6-3 4-6 6-0,3.0,QF,94.0,5.0,4.0,75.0,47.0,35.0,17.0,12.0,2.0,3.0,3.0,3.0,79.0,54.0,33.0,10.0,13.0,5.0,10.0,27.0,1170.0,37.0,915.0
1543,35,Nottingham,Nottingham Open,20050616,International,Outdoor,Grass,Quarterfinals,3,Dent T.,Johansson T.,30,18.0,,,6.0,3.0,1,0,,,,,,,1.0,0.0,Retired,2.25,1.57,2.25,1.62,2.15,1.65,2.0,1.6,2.46,1.641,2005-741,Nottingham,Grass,32.0,A,20050613.0,28.0,103758.0,5.0,,Taylor Dent,R,188.0,USA,24.1,102563.0,2.0,,Thomas Johansson,R,180.0,SWE,30.2,6-3 1-0 RET,3.0,QF,46.0,4.0,8.0,32.0,14.0,10.0,7.0,5.0,3.0,5.0,4.0,1.0,40.0,22.0,11.0,6.0,5.0,2.0,6.0,30.0,1095.0,18.0,1398.0
1544,35,Nottingham,Nottingham Open,20050616,International,Outdoor,Grass,Quarterfinals,3,Rochus O.,Karlovic I.,36,59.0,,,7.0,6.0,6,7,6,4,,,,,2.0,1.0,Completed,3.5,1.28,3.1,1.35,3.22,1.32,2.7,1.35,3.26,1.407,2005-741,Nottingham,Grass,32.0,A,20050613.0,25.0,103694.0,7.0,,Olivier Rochus,R,168.0,BEL,24.3,103333.0,,,Ivo Karlovic,R,208.0,CRO,26.2,7-6(0) 6-7(3) 6-4,3.0,QF,131.0,2.0,3.0,94.0,62.0,54.0,20.0,17.0,1.0,1.0,26.0,9.0,108.0,68.0,57.0,18.0,17.0,4.0,5.0,36.0,921.0,59.0,655.0
1545,35,Nottingham,Nottingham Open,20050616,International,Outdoor,Grass,Quarterfinals,3,Mirnyi M.,Carlsen K.,40,52.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.5,2.5,1.57,2.35,1.55,2.35,1.4,2.5,1.575,2.64,2005-741,Nottingham,Grass,32.0,A,20050613.0,26.0,103018.0,8.0,,Max Mirnyi,R,196.0,BLR,27.9,102202.0,,,Kenneth Carlsen,L,190.0,DEN,32.1,7-6(2) 6-4,3.0,QF,99.0,7.0,4.0,79.0,58.0,46.0,11.0,11.0,4.0,4.0,6.0,2.0,69.0,43.0,29.0,17.0,11.0,3.0,4.0,40.0,880.0,52.0,705.0
1546,35,Nottingham,Nottingham Open,20050617,International,Outdoor,Grass,Semifinals,3,Gasquet R.,Dent T.,27,30.0,,,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,1.53,2.37,1.67,2.15,1.7,2.1,1.6,2.0,1.676,2.38,2005-741,Nottingham,Grass,32.0,A,20050613.0,30.0,104755.0,4.0,,Richard Gasquet,R,185.0,FRA,18.9,103758.0,5.0,,Taylor Dent,R,188.0,USA,24.1,6-4 6-2,3.0,SF,70.0,3.0,1.0,53.0,37.0,31.0,8.0,9.0,1.0,1.0,5.0,5.0,70.0,32.0,26.0,14.0,9.0,6.0,9.0,27.0,1170.0,30.0,1095.0
1547,35,Nottingham,Nottingham Open,20050617,International,Outdoor,Grass,Semifinals,3,Mirnyi M.,Rochus O.,40,36.0,,,6.0,4.0,7,5,,,,,,,2.0,0.0,Completed,1.83,1.83,1.77,2.0,1.8,1.95,1.65,1.95,1.84,2.09,2005-741,Nottingham,Grass,32.0,A,20050613.0,29.0,103018.0,8.0,,Max Mirnyi,R,196.0,BLR,27.9,103694.0,7.0,,Olivier Rochus,R,168.0,BEL,24.3,6-4 7-5,3.0,SF,83.0,17.0,0.0,59.0,46.0,39.0,7.0,11.0,0.0,0.0,0.0,2.0,66.0,46.0,33.0,11.0,11.0,1.0,3.0,40.0,880.0,36.0,921.0
1548,35,Nottingham,Nottingham Open,20050618,International,Outdoor,Grass,The Final,3,Gasquet R.,Mirnyi M.,27,40.0,,,6.0,2.0,6,3,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.3,1.65,2.15,1.6,2.0,1.645,2.45,2005-741,Nottingham,Grass,32.0,A,20050613.0,31.0,104755.0,4.0,,Richard Gasquet,R,185.0,FRA,18.9,103018.0,8.0,,Max Mirnyi,R,196.0,BLR,27.9,6-2 6-3,3.0,F,63.0,4.0,0.0,41.0,30.0,27.0,9.0,9.0,0.0,0.0,5.0,6.0,51.0,29.0,20.0,8.0,8.0,2.0,5.0,27.0,1170.0,40.0,880.0
1549,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,di Mauro A.,Goodall J.,93,313.0,,,6.0,3.0,7,6,6,3,,,,,3.0,0.0,Completed,2.75,1.4,2.7,1.45,2.6,1.45,2.5,1.4,3.0,1.455,2005-540,Wimbledon,Grass,128.0,G,20050620.0,3.0,103035.0,,,Alessio Di Mauro,L,185.0,ITA,27.8,104623.0,,WC,Josh Goodall,R,188.0,GBR,19.6,6-3 7-6(4) 6-3,5.0,R128,138.0,15.0,5.0,105.0,56.0,46.0,27.0,16.0,3.0,4.0,14.0,6.0,119.0,63.0,51.0,19.0,14.0,5.0,8.0,93.0,421.0,313.0,111.0
1550,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Sherwood D.,Mello R.,261,54.0,,,6.0,3.0,6,4,6,4,,,,,3.0,0.0,Completed,2.0,1.72,2.15,1.67,2.25,1.6,1.95,1.65,2.28,1.725,2005-540,Wimbledon,Grass,128.0,G,20050620.0,30.0,103559.0,,WC,David Sherwood,R,193.0,GBR,25.1,103672.0,,,Ricardo Mello,L,175.0,BRA,24.4,6-3 6-4 6-4,5.0,R128,102.0,7.0,4.0,92.0,45.0,36.0,29.0,15.0,3.0,4.0,3.0,2.0,83.0,60.0,37.0,13.0,14.0,1.0,5.0,261.0,142.0,54.0,695.0
1551,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Phau B.,33,103.0,,,5.0,7.0,7,6,6,7,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.08,7.0,1.13,5.65,1.1,6.75,1.1,5.0,1.16,6.65,2005-540,Wimbledon,Grass,128.0,G,20050620.0,29.0,103852.0,26.0,,Feliciano Lopez,L,188.0,ESP,23.7,103451.0,,,Bjorn Phau,R,175.0,GER,25.7,5-7 7-6(8) 6-7(5) 6-2 6-4,5.0,R128,213.0,28.0,4.0,163.0,97.0,80.0,39.0,27.0,4.0,6.0,17.0,9.0,191.0,97.0,72.0,53.0,27.0,11.0,15.0,33.0,1055.0,103.0,394.0
1552,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Dent T.,Norman D.,30,105.0,,,7.0,6.0,7,6,4,6,6.0,7.0,6.0,1.0,3.0,2.0,Completed,1.25,3.75,1.3,3.4,1.28,3.46,1.3,2.9,1.29,4.11,2005-540,Wimbledon,Grass,128.0,G,20050620.0,21.0,103758.0,24.0,,Taylor Dent,R,188.0,USA,24.1,101868.0,,Q,Dick Norman,L,203.0,BEL,34.3,7-6(4) 7-6(4) 4-6 6-7(7) 6-1,5.0,R128,202.0,23.0,8.0,166.0,105.0,86.0,37.0,26.0,5.0,6.0,23.0,4.0,166.0,116.0,89.0,28.0,27.0,5.0,8.0,30.0,1095.0,105.0,392.0
1553,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Kiefer N.,Benneteau J.,26,126.0,,,6.0,3.0,7,6,5,7,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.19,4.33,1.22,4.1,1.21,4.06,1.2,3.6,1.22,5.07,2005-540,Wimbledon,Grass,128.0,G,20050620.0,4.0,103017.0,25.0,,Nicolas Kiefer,R,183.0,GER,27.9,103898.0,,,Julien Benneteau,R,185.0,FRA,23.4,6-3 7-6(5) 5-7 3-6 6-4,5.0,R128,250.0,19.0,9.0,161.0,87.0,66.0,34.0,25.0,7.0,12.0,19.0,8.0,173.0,115.0,84.0,26.0,27.0,4.0,10.0,26.0,1230.0,126.0,344.0
1554,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Mathieu P.,1,58.0,,,6.0,4.0,6,2,6,4,,,,,3.0,0.0,Completed,1.0,17.0,1.02,12.0,1.02,13.5,1.02,8.0,1.01,48.5,2005-540,Wimbledon,Grass,128.0,G,20050620.0,1.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,23.8,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,23.4,6-4 6-2 6-4,5.0,R128,110.0,18.0,1.0,72.0,51.0,43.0,12.0,14.0,1.0,2.0,2.0,2.0,95.0,59.0,37.0,17.0,14.0,10.0,15.0,1.0,6980.0,58.0,649.0
1555,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Rochus C.,2,47.0,,,6.0,3.0,6,3,6,1,,,,,3.0,0.0,Completed,1.02,12.0,1.03,11.0,1.05,8.5,1.05,6.0,1.04,19.5,2005-540,Wimbledon,Grass,128.0,G,20050620.0,17.0,103720.0,3.0,,Lleyton Hewitt,R,180.0,AUS,24.3,103294.0,,,Christophe Rochus,R,170.0,BEL,26.5,6-3 6-3 6-1,5.0,R128,93.0,18.0,5.0,73.0,42.0,33.0,20.0,13.0,4.0,5.0,2.0,2.0,87.0,52.0,28.0,16.0,12.0,5.0,11.0,2.0,3640.0,47.0,771.0
1556,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Gonzalez F.,Mackin A.,24,218.0,,,6.0,3.0,6,4,6,4,,,,,3.0,0.0,Completed,1.12,5.5,1.17,4.85,1.15,5.2,1.15,4.0,1.18,6.0,2005-540,Wimbledon,Grass,128.0,G,20050620.0,12.0,103602.0,21.0,,Fernando Gonzalez,R,183.0,CHI,24.8,103820.0,,WC,Alan Mackin,R,183.0,GBR,23.8,6-3 6-4 6-4,5.0,R128,87.0,11.0,5.0,76.0,50.0,41.0,14.0,15.0,1.0,3.0,0.0,2.0,85.0,65.0,39.0,10.0,14.0,4.0,9.0,24.0,1270.0,218.0,180.0
1557,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Minar I.,Tabara M.,99,109.0,,,6.0,4.0,6,4,6,4,,,,,3.0,0.0,Completed,1.57,2.25,1.7,2.1,1.7,2.1,1.55,2.1,1.7,2.32,2005-540,Wimbledon,Grass,128.0,G,20050620.0,2.0,104371.0,,,Ivo Minar,R,183.0,CZE,21.0,103420.0,,,Michal Tabara,R,175.0,CZE,25.8,6-4 6-4 6-4,5.0,R128,94.0,11.0,1.0,100.0,65.0,50.0,16.0,15.0,3.0,4.0,9.0,5.0,91.0,53.0,34.0,22.0,15.0,2.0,6.0,99.0,402.0,109.0,381.0
1558,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Zib T.,Acasuso J.,62,46.0,,,7.0,5.0,6,3,6,3,,,,,3.0,0.0,Completed,1.3,3.39,1.25,3.85,1.3,3.35,1.25,3.2,1.32,3.82,2005-540,Wimbledon,Grass,128.0,G,20050620.0,11.0,102720.0,,,Tomas Zib,R,178.0,CZE,29.3,104076.0,,,Jose Acasuso,R,190.0,ARG,22.6,7-5 6-3 6-3,5.0,R128,111.0,13.0,2.0,80.0,49.0,42.0,19.0,15.0,3.0,4.0,15.0,7.0,101.0,65.0,44.0,13.0,15.0,1.0,6.0,62.0,627.0,46.0,781.0
1559,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Lee H.T.,Enqvist T.,67,131.0,,,6.0,3.0,6,7,7,5,6.0,4.0,,,3.0,1.0,Completed,1.66,2.1,1.67,2.15,1.8,1.95,1.55,2.1,1.75,2.23,2005-540,Wimbledon,Grass,128.0,G,20050620.0,6.0,102703.0,,,Hyung Taik Lee,R,180.0,KOR,29.4,102358.0,,,Thomas Enqvist,R,190.0,SWE,31.2,6-3 6-7(4) 7-5 6-4,5.0,R128,158.0,11.0,2.0,124.0,85.0,67.0,21.0,21.0,1.0,2.0,15.0,10.0,149.0,93.0,66.0,26.0,22.0,7.0,12.0,67.0,583.0,131.0,332.0
1560,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Baghdatis M.,34,90.0,,,6.0,2.0,3,6,6,1,6.0,4.0,,,3.0,1.0,Completed,1.5,2.5,1.5,2.55,1.5,2.45,1.35,2.7,1.54,2.7,2005-540,Wimbledon,Grass,128.0,G,20050620.0,13.0,104022.0,31.0,,Mikhail Youzhny,R,183.0,RUS,22.9,104571.0,,,Marcos Baghdatis,R,183.0,CYP,20.0,6-2 3-6 6-1 6-4,5.0,R128,113.0,5.0,4.0,96.0,56.0,40.0,24.0,17.0,3.0,6.0,6.0,8.0,100.0,56.0,36.0,19.0,17.0,3.0,10.0,34.0,1055.0,90.0,452.0
1561,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Kim K.,Bogdanovic A.,71,195.0,,,6.0,7.0,6,1,6,4,6.0,2.0,,,3.0,1.0,Completed,1.44,2.62,1.55,2.4,1.48,2.53,1.5,2.2,1.5,2.78,2005-540,Wimbledon,Grass,128.0,G,20050620.0,22.0,103240.0,,,Kevin Kim,R,180.0,USA,26.9,104372.0,,WC,Alex Bogdanovic,L,183.0,GBR,21.0,6-7(4) 6-1 6-4 6-2,5.0,R128,128.0,20.0,2.0,117.0,79.0,57.0,16.0,19.0,6.0,10.0,7.0,5.0,128.0,82.0,53.0,15.0,18.0,9.0,18.0,71.0,556.0,195.0,219.0
1562,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Verdasco F.,Robredo T.,59,14.0,,,6.0,1.0,6,2,7,5,,,,,3.0,0.0,Completed,2.62,1.44,2.7,1.45,2.85,1.4,2.5,1.4,3.11,1.43,2005-540,Wimbledon,Grass,128.0,G,20050620.0,8.0,104269.0,,,Fernando Verdasco,L,188.0,ESP,21.5,103990.0,13.0,,Tommy Robredo,R,180.0,ESP,23.1,6-1 6-2 7-5,5.0,R128,113.0,12.0,4.0,96.0,51.0,39.0,26.0,14.0,11.0,12.0,0.0,5.0,88.0,61.0,36.0,9.0,13.0,6.0,12.0,59.0,640.0,14.0,1455.0
1563,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Rusedski G.,Martin A.,40,52.0,,,6.0,3.0,4,6,6,2,6.0,1.0,,,3.0,1.0,Completed,1.12,5.5,1.12,6.0,1.13,5.5,1.1,5.0,1.17,6.48,2005-540,Wimbledon,Grass,128.0,G,20050620.0,10.0,102257.0,,,Greg Rusedski,L,193.0,GBR,31.7,103252.0,,,Alberto Martin,R,175.0,ESP,26.8,6-3 4-6 6-2 6-1,5.0,R128,110.0,20.0,12.0,105.0,68.0,58.0,16.0,17.0,7.0,8.0,2.0,3.0,91.0,57.0,38.0,19.0,17.0,4.0,10.0,40.0,863.0,52.0,712.0
1564,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Berdych T.,Dupuis A.,49,116.0,,,7.0,6.0,7,5,3,6,7.0,6.0,,,3.0,1.0,Completed,1.66,2.1,1.77,2.0,1.65,2.2,1.65,1.95,1.75,2.23,2005-540,Wimbledon,Grass,128.0,G,20050620.0,23.0,104607.0,,,Tomas Berdych,R,196.0,CZE,19.7,102179.0,,Q,Antony Dupuis,R,185.0,FRA,32.3,7-6(5) 7-5 3-6 7-6(4),5.0,R128,195.0,19.0,4.0,139.0,80.0,66.0,33.0,22.0,4.0,6.0,21.0,6.0,162.0,109.0,77.0,29.0,23.0,9.0,11.0,49.0,741.0,116.0,370.0
1565,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Davydenko N.,Draper S.,7,787.0,,,7.0,6.0,6,4,6,3,,,,,3.0,0.0,Completed,1.44,2.62,1.55,2.4,1.6,2.3,1.55,2.1,1.54,2.75,2005-540,Wimbledon,Grass,128.0,G,20050620.0,16.0,103786.0,8.0,,Nikolay Davydenko,R,178.0,RUS,24.0,102401.0,,,Scott Draper,L,178.0,AUS,31.0,7-6(4) 6-4 6-3,5.0,R128,103.0,13.0,5.0,96.0,62.0,47.0,19.0,16.0,2.0,4.0,6.0,4.0,100.0,64.0,43.0,15.0,15.0,3.0,7.0,7.0,2085.0,787.0,16.0
1566,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Johansson J.,Montanes A.,10,82.0,,,7.0,6.0,6,4,7,5,,,,,3.0,0.0,Completed,1.04,10.0,1.05,9.0,1.05,9.5,1.07,5.5,1.07,13.5,2005-540,Wimbledon,Grass,128.0,G,20050620.0,9.0,104026.0,11.0,,Joachim Johansson,R,198.0,SWE,22.9,103656.0,,,Albert Montanes,R,175.0,ESP,24.5,7-6(5) 6-4 7-5,5.0,R128,99.0,13.0,6.0,90.0,60.0,54.0,19.0,17.0,0.0,0.0,11.0,1.0,104.0,68.0,50.0,22.0,17.0,5.0,7.0,10.0,1620.0,82.0,509.0
1567,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Burgsmuller L.,Puerta M.,91,11.0,,,6.0,1.0,6,1,6,4,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.0,1.28,3.46,1.3,2.9,1.46,2.97,2005-540,Wimbledon,Grass,128.0,G,20050620.0,24.0,102694.0,,,Lars Burgsmuller,R,183.0,GER,29.5,103264.0,16.0,,Mariano Puerta,L,180.0,ARG,26.7,6-1 6-1 6-4,5.0,R128,91.0,10.0,4.0,67.0,39.0,33.0,15.0,12.0,1.0,2.0,2.0,1.0,82.0,60.0,29.0,10.0,12.0,10.0,17.0,91.0,431.0,11.0,1618.0
1568,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Bjorkman J.,Morrison J.,97,107.0,,,6.0,3.0,6,3,4,6,2.0,6.0,6.0,2.0,3.0,2.0,Completed,1.36,3.0,1.4,2.85,1.35,3.1,1.4,2.5,1.41,3.22,2005-540,Wimbledon,Grass,128.0,G,20050620.0,15.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,33.2,103319.0,,Q,Jeff Morrison,R,185.0,USA,26.3,6-3 6-3 4-6 2-6 6-2,5.0,R128,161.0,8.0,8.0,129.0,80.0,61.0,22.0,22.0,8.0,12.0,10.0,5.0,148.0,96.0,67.0,18.0,22.0,8.0,14.0,97.0,403.0,107.0,390.0
1569,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Safin M.,Srichaphan P.,5,45.0,,,6.0,2.0,6,4,6,4,,,,,3.0,0.0,Completed,1.16,4.5,1.25,3.85,1.25,3.9,1.25,3.2,1.23,4.96,2005-540,Wimbledon,Grass,128.0,G,20050620.0,32.0,103498.0,5.0,,Marat Safin,R,193.0,RUS,25.3,103387.0,,,Paradorn Srichaphan,R,185.0,THA,26.0,6-2 6-4 6-4,5.0,R128,105.0,10.0,0.0,79.0,55.0,44.0,15.0,14.0,6.0,7.0,4.0,3.0,97.0,57.0,32.0,20.0,14.0,7.0,12.0,5.0,3195.0,45.0,800.0
1570,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Ferrero J.C.,Delgado J.,31,212.0,,,7.0,6.0,6,1,6,4,,,,,3.0,0.0,Completed,1.28,3.5,1.28,3.55,1.2,4.25,1.25,3.2,1.3,4.05,2005-540,Wimbledon,Grass,128.0,G,20050620.0,5.0,103507.0,23.0,,Juan Carlos Ferrero,R,183.0,ESP,25.3,102965.0,,Q,Jamie Delgado,R,178.0,GBR,28.2,7-6(2) 6-1 6-4,5.0,R128,124.0,13.0,3.0,99.0,68.0,50.0,20.0,15.0,8.0,9.0,6.0,5.0,104.0,60.0,34.0,22.0,14.0,6.0,10.0,31.0,1075.0,212.0,193.0
1571,36,Wimbledon,Wimbledon,20050620,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,Okun N.,83,154.0,,,3.0,6.0,6,4,6,4,7.0,6.0,,,3.0,1.0,Completed,1.53,2.37,1.7,2.1,1.7,2.1,1.6,2.0,1.73,2.27,2005-540,Wimbledon,Grass,128.0,G,20050620.0,27.0,104792.0,,,Gael Monfils,R,193.0,FRA,18.8,103174.0,,Q,Noam Okun,R,185.0,ISR,27.1,3-6 6-4 6-4 7-6(14),5.0,R128,171.0,14.0,7.0,130.0,58.0,49.0,43.0,21.0,5.0,8.0,8.0,3.0,141.0,91.0,68.0,24.0,20.0,6.0,9.0,83.0,506.0,154.0,287.0
