,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
437,12,Rotterdam,ABN AMRO World Tennis Tournament,20040216,International Gold,Indoor,Hard,1st Round,3,Stepanek R.,Rochus O.,48.0,49.0,5.0,7.0,6.0,2.0,6,2.0,,,,,2.0,1.0,Completed,1.727,2.0,1.75,2.0,1.8,1.95,1.55,2.0,1.877,1.98,2004-407,Rotterdam,Hard,32.0,A,20040216.0,6.0,103285.0,,,Radek Stepanek,R,185.0,CZE,25.2,103694.0,,,Olivier Rochus,R,168.0,BEL,23.0,5-7 6-2 6-2,3.0,R32,126.0,10.0,5.0,90.0,61.0,46.0,12.0,14.0,3.0,5.0,0.0,9.0,107.0,59.0,35.0,25.0,14.0,5.0,10.0,48.0,740.0,49.0,713.0
438,12,Rotterdam,ABN AMRO World Tennis Tournament,20040216,International Gold,Indoor,Hard,1st Round,3,van Lottum J.,Kucera K.,95.0,50.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,3.4,1.3,3.75,1.25,3.3,1.2,3.45,1.351,2004-407,Rotterdam,Hard,32.0,A,20040216.0,15.0,102770.0,,WC,John Van Lottum,R,185.0,NED,27.8,102344.0,,,Karol Kucera,R,188.0,SVK,29.9,6-2 7-6(4),3.0,R32,91.0,6.0,3.0,67.0,42.0,34.0,13.0,10.0,4.0,5.0,7.0,4.0,70.0,39.0,28.0,13.0,10.0,4.0,7.0,95.0,405.0,50.0,695.0
439,12,Rotterdam,ABN AMRO World Tennis Tournament,20040216,International Gold,Indoor,Hard,1st Round,3,Schalken S.,Ivanisevic G.,15.0,582.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.364,2.875,1.3,3.4,1.4,2.85,1.3,2.7,1.351,3.45,2004-407,Rotterdam,Hard,32.0,A,20040216.0,13.0,102854.0,7.0,,Sjeng Schalken,R,193.0,NED,27.4,101964.0,,WC,Goran Ivanisevic,L,193.0,CRO,32.4,6-3 6-2,3.0,R32,53.0,2.0,1.0,43.0,33.0,28.0,8.0,9.0,0.0,0.0,9.0,5.0,49.0,28.0,18.0,10.0,8.0,2.0,5.0,15.0,1560.0,582.0,30.0
440,12,Rotterdam,ABN AMRO World Tennis Tournament,20040216,International Gold,Indoor,Hard,1st Round,3,Schuettler R.,Koubek S.,6.0,94.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.222,3.75,1.25,3.5,1.2,4.25,1.25,3.0,1.233,4.6,2004-407,Rotterdam,Hard,32.0,A,20040216.0,5.0,102783.0,3.0,,Rainer Schuettler,R,180.0,GER,27.8,102905.0,,,Stefan Koubek,L,175.0,AUT,27.1,6-3 6-2,3.0,R32,63.0,4.0,3.0,45.0,21.0,18.0,12.0,8.0,1.0,2.0,0.0,4.0,62.0,43.0,21.0,7.0,9.0,2.0,7.0,6.0,2510.0,94.0,410.0
441,12,Rotterdam,ABN AMRO World Tennis Tournament,20040217,International Gold,Indoor,Hard,1st Round,3,Costa A.,Heuberger I.,27.0,133.0,6.0,4.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.444,2.625,1.55,2.4,1.55,2.35,1.4,2.3,1.595,2.52,2004-407,Rotterdam,Hard,32.0,A,20040216.0,10.0,102610.0,,,Albert Costa,R,180.0,ESP,28.6,102730.0,,Q,Ivo Heuberger,R,188.0,SUI,27.9,6-4 3-0 RET,3.0,R32,69.0,5.0,1.0,33.0,13.0,11.0,11.0,6.0,0.0,1.0,9.0,2.0,56.0,27.0,19.0,9.0,7.0,5.0,9.0,27.0,1115.0,133.0,296.0
442,12,Rotterdam,ABN AMRO World Tennis Tournament,20040217,International Gold,Indoor,Hard,1st Round,3,Davydenko N.,Srichaphan P.,51.0,10.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.0,1.2,4.25,1.2,4.25,1.2,3.3,1.2,5.1,1.204,2004-407,Rotterdam,Hard,32.0,A,20040216.0,12.0,103786.0,,,Nikolay Davydenko,R,178.0,RUS,22.7,103387.0,4.0,,Paradorn Srichaphan,R,185.0,THA,24.6,6-4 6-3,3.0,R32,86.0,1.0,2.0,64.0,42.0,26.0,11.0,9.0,7.0,9.0,3.0,5.0,64.0,32.0,19.0,12.0,10.0,4.0,9.0,51.0,680.0,10.0,1655.0
443,12,Rotterdam,ABN AMRO World Tennis Tournament,20040217,International Gold,Indoor,Hard,1st Round,3,Sluiter R.,Corretja A.,62.0,90.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,1.909,1.7,2.1,1.63,2.2,1.75,1.75,1.676,2.3,2004-407,Rotterdam,Hard,32.0,A,20040216.0,14.0,103171.0,,,Raemon Sluiter,R,185.0,NED,25.8,102374.0,,WC,Alex Corretja,R,180.0,ESP,29.8,6-4 6-2,3.0,R32,89.0,12.0,1.0,54.0,28.0,24.0,14.0,9.0,5.0,6.0,1.0,4.0,77.0,45.0,25.0,14.0,9.0,8.0,12.0,62.0,587.0,90.0,421.0
444,12,Rotterdam,ABN AMRO World Tennis Tournament,20040217,International Gold,Indoor,Hard,1st Round,3,Pavel A.,Youzhny M.,52.0,56.0,4.0,6.0,7.0,6.0,6,2.0,,,,,2.0,1.0,Completed,1.8,1.909,1.8,1.95,1.8,1.95,1.9,1.6,1.82,2.06,2004-407,Rotterdam,Hard,32.0,A,20040216.0,2.0,102318.0,,,Andrei Pavel,R,183.0,ROU,30.0,104022.0,,,Mikhail Youzhny,R,183.0,RUS,21.6,4-6 7-6(7) 6-2,3.0,R32,121.0,3.0,2.0,83.0,51.0,40.0,19.0,15.0,1.0,3.0,9.0,4.0,109.0,69.0,46.0,17.0,15.0,6.0,9.0,52.0,664.0,56.0,625.0
445,12,Rotterdam,ABN AMRO World Tennis Tournament,20040217,International Gold,Indoor,Hard,1st Round,3,Nieminen J.,Verkerk M.,37.0,18.0,7.0,6.0,6.0,7.0,6,4.0,,,,,2.0,1.0,Completed,2.1,1.667,2.02,1.75,2.05,1.75,1.9,1.6,2.01,1.855,2004-407,Rotterdam,Hard,32.0,A,20040216.0,9.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,22.5,103280.0,8.0,,Martin Verkerk,R,196.0,NED,25.2,7-6(4) 6-7(4) 6-4,3.0,R32,129.0,8.0,2.0,99.0,73.0,57.0,16.0,17.0,0.0,1.0,21.0,5.0,100.0,60.0,54.0,18.0,17.0,0.0,2.0,37.0,940.0,18.0,1325.0
446,12,Rotterdam,ABN AMRO World Tennis Tournament,20040217,International Gold,Indoor,Hard,1st Round,3,Henman T.,Robredo T.,11.0,20.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.35,3.1,1.4,2.3,1.4,3.15,2004-407,Rotterdam,Hard,32.0,A,20040216.0,4.0,102450.0,5.0,,Tim Henman,R,185.0,GBR,29.4,103990.0,,,Tommy Robredo,R,180.0,ESP,21.7,7-5 6-2,3.0,R32,92.0,3.0,1.0,64.0,34.0,27.0,19.0,10.0,1.0,1.0,3.0,1.0,74.0,42.0,27.0,15.0,10.0,6.0,9.0,11.0,1650.0,20.0,1295.0
447,12,Rotterdam,ABN AMRO World Tennis Tournament,20040218,International Gold,Indoor,Hard,1st Round,3,Mirnyi M.,Sargsian S.,22.0,42.0,6.0,7.0,7.0,6.0,6,1.0,,,,,2.0,1.0,Completed,1.4,2.75,1.36,3.0,1.34,3.12,1.4,2.3,1.426,3.05,2004-407,Rotterdam,Hard,32.0,A,20040216.0,11.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.6,102227.0,,,Sargis Sargsian,R,180.0,ARM,30.7,6-7(3) 7-6(5) 6-1,3.0,R32,142.0,11.0,0.0,104.0,65.0,47.0,25.0,16.0,3.0,4.0,5.0,2.0,108.0,66.0,47.0,24.0,15.0,5.0,8.0,22.0,1190.0,42.0,855.0
448,12,Rotterdam,ABN AMRO World Tennis Tournament,20040218,International Gold,Indoor,Hard,1st Round,3,Cakl T.,Bjorkman J.,213.0,36.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,5.0,1.14,5.0,1.16,4.67,1.17,3.8,1.15,5.05,1.194,2004-407,Rotterdam,Hard,32.0,A,20040216.0,3.0,103761.0,,Q,Tomas Cakl,R,178.0,CZE,22.8,102035.0,,,Jonas Bjorkman,R,183.0,SWE,31.9,7-6(2) 7-6(8),3.0,R32,110.0,8.0,6.0,109.0,60.0,42.0,26.0,12.0,8.0,10.0,13.0,7.0,90.0,48.0,38.0,20.0,12.0,3.0,5.0,213.0,166.0,36.0,973.0
449,12,Rotterdam,ABN AMRO World Tennis Tournament,20040218,International Gold,Indoor,Hard,1st Round,3,Hewitt L.,Gonzalez F.,13.0,25.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.286,3.25,1.27,3.75,1.28,3.46,1.25,3.0,1.364,3.3,2004-407,Rotterdam,Hard,32.0,A,20040216.0,8.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,22.9,103602.0,,,Fernando Gonzalez,R,183.0,CHI,23.5,6-2 6-1,3.0,R32,55.0,7.0,2.0,43.0,25.0,21.0,13.0,8.0,1.0,1.0,1.0,3.0,52.0,28.0,17.0,7.0,7.0,9.0,13.0,13.0,1625.0,25.0,1130.0
450,12,Rotterdam,ABN AMRO World Tennis Tournament,20040218,International Gold,Indoor,Hard,1st Round,3,Johansson T.,Ascione T.,276.0,82.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.5,2.5,1.45,2.6,1.4,2.3,1.526,2.7,2004-407,Rotterdam,Hard,32.0,A,20040216.0,7.0,102563.0,,,Thomas Johansson,R,180.0,SWE,28.9,103693.0,,Q,Thierry Ascione,R,188.0,FRA,23.0,6-3 6-1,3.0,R32,64.0,7.0,2.0,52.0,26.0,23.0,15.0,8.0,4.0,4.0,5.0,1.0,48.0,25.0,16.0,8.0,8.0,1.0,5.0,276.0,128.0,82.0,451.0
451,12,Rotterdam,ABN AMRO World Tennis Tournament,20040218,International Gold,Indoor,Hard,1st Round,3,Ferrero J.C.,van Scheppingen D.,3.0,98.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.125,5.5,1.18,4.65,1.2,4.25,1.2,3.3,1.16,5.75,2004-407,Rotterdam,Hard,32.0,A,20040216.0,16.0,103507.0,2.0,,Juan Carlos Ferrero,R,183.0,ESP,24.0,102615.0,,Q,Dennis Van Scheppingen,R,185.0,NED,28.6,6-3 7-6(5),3.0,R32,84.0,7.0,2.0,63.0,34.0,25.0,20.0,11.0,1.0,2.0,3.0,3.0,68.0,38.0,26.0,14.0,10.0,4.0,6.0,3.0,4345.0,98.0,385.0
452,12,Rotterdam,ABN AMRO World Tennis Tournament,20040218,International Gold,Indoor,Hard,1st Round,3,Federer R.,Clement A.,1.0,29.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.125,5.5,1.16,5.0,1.17,4.67,1.15,3.8,1.163,5.65,2004-407,Rotterdam,Hard,32.0,A,20040216.0,1.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.5,103096.0,,,Arnaud Clement,R,173.0,FRA,26.1,6-4 6-3,3.0,R32,74.0,5.0,0.0,49.0,32.0,29.0,11.0,10.0,0.0,0.0,4.0,1.0,73.0,39.0,24.0,20.0,9.0,2.0,4.0,1.0,5170.0,29.0,1085.0
453,12,Rotterdam,ABN AMRO World Tennis Tournament,20040218,International Gold,Indoor,Hard,2nd Round,3,Schuettler R.,Stepanek R.,6.0,48.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.42,2.75,1.45,2.2,1.571,2.57,2004-407,Rotterdam,Hard,32.0,A,20040216.0,19.0,102783.0,3.0,,Rainer Schuettler,R,180.0,GER,27.8,103285.0,,,Radek Stepanek,R,185.0,CZE,25.2,6-3 6-4,3.0,R16,83.0,10.0,3.0,66.0,44.0,32.0,13.0,10.0,7.0,8.0,9.0,2.0,60.0,39.0,27.0,7.0,9.0,2.0,5.0,6.0,2510.0,48.0,740.0
454,12,Rotterdam,ABN AMRO World Tennis Tournament,20040219,International Gold,Indoor,Hard,2nd Round,3,Henman T.,Cakl T.,11.0,213.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,2004-407,Rotterdam,Hard,32.0,A,20040216.0,18.0,102450.0,5.0,,Tim Henman,R,185.0,GBR,29.4,103761.0,,Q,Tomas Cakl,R,178.0,CZE,22.8,6-2 6-4,3.0,R16,64.0,8.0,3.0,51.0,30.0,25.0,13.0,9.0,4.0,4.0,1.0,2.0,54.0,24.0,14.0,18.0,9.0,5.0,8.0,11.0,1650.0,213.0,166.0
455,12,Rotterdam,ABN AMRO World Tennis Tournament,20040219,International Gold,Indoor,Hard,2nd Round,3,Hewitt L.,Johansson T.,13.0,276.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.2,4.5,1.2,4.25,1.25,3.0,1.233,4.65,2004-407,Rotterdam,Hard,32.0,A,20040216.0,20.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,22.9,102563.0,,,Thomas Johansson,R,180.0,SWE,28.9,7-6(6) 7-6(3),3.0,R16,111.0,13.0,4.0,93.0,42.0,32.0,27.0,12.0,2.0,4.0,12.0,1.0,75.0,41.0,33.0,18.0,12.0,2.0,4.0,13.0,1625.0,276.0,128.0
456,12,Rotterdam,ABN AMRO World Tennis Tournament,20040219,International Gold,Indoor,Hard,2nd Round,3,Nieminen J.,Costa A.,37.0,27.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.615,2.2,1.6,2.3,1.65,2.15,1.55,2.0,1.658,2.34,2004-407,Rotterdam,Hard,32.0,A,20040216.0,21.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,22.5,102610.0,,,Albert Costa,R,180.0,ESP,28.6,6-2 6-1,3.0,R16,65.0,2.0,1.0,42.0,27.0,23.0,8.0,7.0,2.0,2.0,3.0,2.0,48.0,26.0,15.0,7.0,8.0,1.0,6.0,37.0,940.0,27.0,1115.0
457,12,Rotterdam,ABN AMRO World Tennis Tournament,20040219,International Gold,Indoor,Hard,2nd Round,3,Mirnyi M.,Davydenko N.,22.0,51.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.45,2.65,1.45,2.6,1.4,2.3,1.435,3.0,2004-407,Rotterdam,Hard,32.0,A,20040216.0,22.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.6,103786.0,,,Nikolay Davydenko,R,178.0,RUS,22.7,7-6(3) 7-6(1),3.0,R16,104.0,10.0,2.0,89.0,60.0,43.0,17.0,12.0,7.0,9.0,1.0,1.0,78.0,64.0,44.0,6.0,12.0,4.0,6.0,22.0,1190.0,51.0,680.0
458,12,Rotterdam,ABN AMRO World Tennis Tournament,20040219,International Gold,Indoor,Hard,2nd Round,3,Federer R.,Pavel A.,1.0,52.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.125,5.5,1.08,7.25,1.15,5.2,1.07,4.8,1.126,7.21,2004-407,Rotterdam,Hard,32.0,A,20040216.0,17.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.5,102318.0,,,Andrei Pavel,R,183.0,ROU,30.0,7-6(2) 7-5,3.0,R16,96.0,4.0,4.0,85.0,55.0,44.0,13.0,12.0,3.0,4.0,1.0,2.0,84.0,47.0,30.0,23.0,12.0,6.0,8.0,1.0,5170.0,52.0,664.0
459,12,Rotterdam,ABN AMRO World Tennis Tournament,20040219,International Gold,Indoor,Hard,2nd Round,3,Sluiter R.,Schalken S.,62.0,15.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.85,1.4,2.92,1.37,2.7,1.3,3.43,1.347,2004-407,Rotterdam,Hard,32.0,A,20040216.0,23.0,103171.0,,,Raemon Sluiter,R,185.0,NED,25.8,102854.0,7.0,,Sjeng Schalken,R,193.0,NED,27.4,6-3 6-4,3.0,R16,72.0,11.0,2.0,54.0,36.0,30.0,12.0,10.0,0.0,0.0,2.0,1.0,65.0,56.0,31.0,6.0,9.0,5.0,7.0,62.0,587.0,15.0,1560.0
460,12,Rotterdam,ABN AMRO World Tennis Tournament,20040219,International Gold,Indoor,Hard,2nd Round,3,Ferrero J.C.,van Lottum J.,3.0,95.0,7.0,5.0,5.0,7.0,7,6.0,,,,,2.0,1.0,Completed,1.167,4.5,1.17,4.85,1.15,5.2,1.2,3.3,1.216,4.99,2004-407,Rotterdam,Hard,32.0,A,20040216.0,24.0,103507.0,2.0,,Juan Carlos Ferrero,R,183.0,ESP,24.0,102770.0,,WC,John Van Lottum,R,185.0,NED,27.8,7-5 5-7 7-6(5),3.0,R16,163.0,12.0,2.0,109.0,68.0,52.0,25.0,18.0,4.0,5.0,9.0,4.0,119.0,66.0,50.0,29.0,18.0,10.0,11.0,3.0,4345.0,95.0,405.0
461,12,Rotterdam,ABN AMRO World Tennis Tournament,20040220,International Gold,Indoor,Hard,Quarterfinals,3,Mirnyi M.,Nieminen J.,22.0,37.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.727,2.0,2.0,1.8,1.95,1.8,1.65,1.85,1.917,1.917,2004-407,Rotterdam,Hard,32.0,A,20040216.0,27.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.6,103813.0,,,Jarkko Nieminen,L,185.0,FIN,22.5,6-4 7-6(3),3.0,QF,90.0,9.0,2.0,77.0,57.0,43.0,10.0,11.0,4.0,4.0,3.0,4.0,83.0,49.0,32.0,20.0,11.0,1.0,2.0,22.0,1190.0,37.0,940.0
462,12,Rotterdam,ABN AMRO World Tennis Tournament,20040220,International Gold,Indoor,Hard,Quarterfinals,3,Hewitt L.,Schuettler R.,13.0,6.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.333,3.25,1.35,3.15,1.35,3.1,1.25,3.0,1.364,3.35,2004-407,Rotterdam,Hard,32.0,A,20040216.0,26.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,22.9,102783.0,3.0,,Rainer Schuettler,R,180.0,GER,27.8,7-6(5) 6-3,3.0,QF,96.0,5.0,4.0,71.0,34.0,28.0,18.0,11.0,1.0,3.0,5.0,5.0,67.0,35.0,24.0,13.0,10.0,4.0,7.0,13.0,1625.0,6.0,2510.0
463,12,Rotterdam,ABN AMRO World Tennis Tournament,20040220,International Gold,Indoor,Hard,Quarterfinals,3,Henman T.,Federer R.,11.0,1.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.95,1.4,2.85,1.4,2.3,1.4,3.25,1.385,2004-407,Rotterdam,Hard,32.0,A,20040216.0,25.0,102450.0,5.0,,Tim Henman,R,185.0,GBR,29.4,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.5,6-3 7-6(9),3.0,QF,98.0,6.0,5.0,76.0,44.0,35.0,15.0,11.0,3.0,5.0,2.0,3.0,75.0,45.0,27.0,17.0,10.0,5.0,8.0,11.0,1650.0,1.0,5170.0
464,12,Rotterdam,ABN AMRO World Tennis Tournament,20040220,International Gold,Indoor,Hard,Quarterfinals,3,Ferrero J.C.,Sluiter R.,3.0,62.0,1.0,6.0,6.0,4.0,7,6.0,,,,,2.0,1.0,Completed,1.4,2.75,1.6,2.35,1.5,2.45,1.35,2.5,1.532,2.68,2004-407,Rotterdam,Hard,32.0,A,20040216.0,28.0,103507.0,2.0,,Juan Carlos Ferrero,R,183.0,ESP,24.0,103171.0,,,Raemon Sluiter,R,185.0,NED,25.8,1-6 6-4 7-6(10),3.0,QF,123.0,8.0,2.0,89.0,57.0,44.0,20.0,14.0,2.0,4.0,15.0,3.0,104.0,62.0,51.0,22.0,15.0,3.0,4.0,3.0,4345.0,62.0,587.0
465,12,Rotterdam,ABN AMRO World Tennis Tournament,20040221,International Gold,Indoor,Hard,Semifinals,3,Hewitt L.,Henman T.,13.0,11.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.533,2.375,1.5,2.6,1.45,2.6,1.4,2.3,1.575,2.54,2004-407,Rotterdam,Hard,32.0,A,20040216.0,29.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,22.9,102450.0,5.0,,Tim Henman,R,185.0,GBR,29.4,6-3 6-3,3.0,SF,71.0,4.0,2.0,45.0,25.0,22.0,11.0,9.0,0.0,1.0,3.0,2.0,58.0,30.0,18.0,11.0,9.0,2.0,6.0,13.0,1625.0,11.0,1650.0
466,12,Rotterdam,ABN AMRO World Tennis Tournament,20040221,International Gold,Indoor,Hard,Semifinals,3,Ferrero J.C.,Mirnyi M.,3.0,22.0,6.0,7.0,6.0,3.0,7,6.0,,,,,2.0,1.0,Completed,1.667,2.1,1.75,2.05,1.75,2.05,1.65,1.85,1.806,2.08,2004-407,Rotterdam,Hard,32.0,A,20040216.0,30.0,103507.0,2.0,,Juan Carlos Ferrero,R,183.0,ESP,24.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.6,6-7(2) 6-3 7-6(4),3.0,SF,143.0,4.0,1.0,116.0,75.0,52.0,28.0,17.0,6.0,7.0,15.0,7.0,111.0,72.0,57.0,18.0,16.0,5.0,7.0,3.0,4345.0,22.0,1190.0
467,12,Rotterdam,ABN AMRO World Tennis Tournament,20040222,International Gold,Indoor,Hard,The Final,3,Hewitt L.,Ferrero J.C.,13.0,3.0,6.0,7.0,7.0,5.0,6,4.0,,,,,2.0,1.0,Completed,1.533,2.375,1.45,2.75,1.42,2.75,1.45,2.35,1.529,2.69,2004-407,Rotterdam,Hard,32.0,A,20040216.0,31.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,22.9,103507.0,2.0,,Juan Carlos Ferrero,R,183.0,ESP,24.0,6-7(1) 7-5 6-4,3.0,F,162.0,6.0,5.0,112.0,60.0,49.0,27.0,17.0,4.0,5.0,6.0,0.0,114.0,84.0,58.0,16.0,17.0,6.0,9.0,13.0,1625.0,3.0,4345.0
468,13,Costa Do Sauipe,Brasil Open,20040223,International,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Levy H.,80.0,100.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.53,2.45,1.55,2.35,1.5,2.1,1.581,2.52,2004-533,Costa Do Sauipe,Clay,32.0,A,20040223.0,2.0,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,26.1,103248.0,,,Harel Levy,R,185.0,ISR,25.5,6-4 7-6(3),3.0,R32,94.0,2.0,4.0,68.0,33.0,25.0,20.0,11.0,1.0,3.0,5.0,1.0,77.0,39.0,28.0,18.0,11.0,6.0,9.0,80.0,465.0,100.0,383.0
469,13,Costa Do Sauipe,Brasil Open,20040223,International,Outdoor,Clay,1st Round,3,Volandri F.,Mantilla F.,43.0,32.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.533,2.375,1.6,2.35,1.5,2.45,1.6,1.9,1.592,2.49,2004-533,Costa Do Sauipe,Clay,32.0,A,20040223.0,4.0,103835.0,,,Filippo Volandri,R,183.0,ITA,22.4,102456.0,6.0,,Felix Mantilla,R,180.0,ESP,29.4,6-2 6-2,3.0,R32,66.0,2.0,1.0,43.0,28.0,19.0,11.0,8.0,3.0,4.0,2.0,4.0,56.0,29.0,20.0,7.0,8.0,5.0,10.0,43.0,844.0,32.0,1025.0
470,13,Costa Do Sauipe,Brasil Open,20040223,International,Outdoor,Clay,1st Round,3,Montanes A.,Zabaleta M.,117.0,26.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,4.5,1.167,5.25,1.16,5.2,1.15,3.3,1.2,5.01,1.21,2004-533,Costa Do Sauipe,Clay,32.0,A,20040223.0,13.0,103656.0,,,Albert Montanes,R,175.0,ESP,23.2,103151.0,5.0,,Mariano Zabaleta,R,183.0,ARG,25.9,6-4 6-1,3.0,R32,65.0,4.0,3.0,49.0,31.0,27.0,10.0,9.0,1.0,1.0,3.0,5.0,51.0,26.0,21.0,8.0,8.0,4.0,7.0,117.0,337.0,26.0,1085.0
471,13,Costa Do Sauipe,Brasil Open,20040224,International,Outdoor,Clay,1st Round,3,Gaudio G.,Mello R.,34.0,127.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.143,5.0,1.2,4.55,1.17,4.67,1.15,3.8,1.169,5.26,2004-533,Costa Do Sauipe,Clay,32.0,A,20040223.0,8.0,103292.0,7.0,,Gaston Gaudio,R,175.0,ARG,25.2,103672.0,,WC,Ricardo Mello,L,175.0,BRA,23.1,6-2 6-4,3.0,R32,89.0,3.0,3.0,54.0,34.0,28.0,11.0,9.0,2.0,2.0,2.0,4.0,62.0,30.0,20.0,15.0,9.0,6.0,9.0,34.0,960.0,127.0,320.0
472,13,Costa Do Sauipe,Brasil Open,20040224,International,Outdoor,Clay,1st Round,3,Blanco G.,Sanchez D.,87.0,56.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.25,1.286,3.9,1.25,3.46,1.28,3.0,1.25,4.05,1.274,2004-533,Costa Do Sauipe,Clay,32.0,A,20040223.0,14.0,102869.0,,,Galo Blanco,R,173.0,ESP,27.3,103176.0,,,David Sanchez,R,183.0,ESP,25.8,6-3 7-6(5),3.0,R32,101.0,4.0,1.0,65.0,38.0,27.0,16.0,11.0,0.0,2.0,1.0,2.0,72.0,41.0,26.0,17.0,10.0,3.0,6.0,87.0,432.0,56.0,636.0
473,13,Costa Do Sauipe,Brasil Open,20040224,International,Outdoor,Clay,1st Round,3,Gasquet R.,Ferreiro F.,85.0,242.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,1.22,4.25,1.2,4.25,1.2,3.3,1.26,4.25,2004-533,Costa Do Sauipe,Clay,32.0,A,20040223.0,6.0,104755.0,,,Richard Gasquet,R,185.0,FRA,17.6,104392.0,,WC,Franco Ferreiro,R,188.0,BRA,19.6,6-0 7-6(5),3.0,R32,104.0,3.0,0.0,55.0,28.0,20.0,16.0,9.0,1.0,3.0,2.0,2.0,61.0,36.0,19.0,11.0,9.0,6.0,11.0,85.0,437.0,242.0,148.0
474,13,Costa Do Sauipe,Brasil Open,20040224,International,Outdoor,Clay,1st Round,3,Ferrer D.,Lapentti N.,67.0,63.0,6.0,4.0,5.0,2.0,,,,,,,1.0,0.0,Retired,1.615,2.2,1.67,2.2,1.7,2.1,1.65,1.85,1.645,2.37,2004-533,Costa Do Sauipe,Clay,32.0,A,20040223.0,10.0,103970.0,,,David Ferrer,R,175.0,ESP,21.8,102839.0,,,Nicolas Lapentti,R,188.0,ECU,27.5,6-4 5-2 RET,3.0,R32,83.0,1.0,1.0,53.0,32.0,20.0,12.0,8.0,2.0,4.0,2.0,2.0,63.0,26.0,15.0,16.0,9.0,6.0,11.0,67.0,535.0,63.0,588.0
