,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2630,61,Vienna,CA Tennis Trophy,20030610,International Gold,Indoor,Hard,1st Round,3,Henman T.,Pescosolido S.,40.0,127.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.143,5.0,1.18,4.55,1.15,3.8,,,,,2003-337,Vienna,Hard,32.0,A,20031006.0,11.0,102450.0,,,Tim Henman,R,185.0,GBR,29.0,101924.0,,Q,Stefano Pescosolido,R,185.0,ITA,32.3,6-2 6-3,3.0,R32,70.0,6.0,4.0,50.0,24.0,20.0,15.0,9.0,1.0,2.0,1.0,6.0,56.0,28.0,17.0,12.0,8.0,7.0,11.0,40.0,950.0,127.0,297.0
2631,61,Vienna,CA Tennis Trophy,20030610,International Gold,Indoor,Hard,1st Round,3,Bjorkman J.,Volandri F.,42.0,49.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.167,4.5,1.16,4.85,1.15,3.8,1.143,5.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,10.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,31.5,103835.0,,,Filippo Volandri,R,183.0,ITA,22.0,6-1 6-4,3.0,R32,62.0,2.0,0.0,46.0,27.0,22.0,12.0,9.0,1.0,2.0,1.0,4.0,58.0,29.0,15.0,12.0,8.0,4.0,8.0,42.0,868.0,49.0,773.0
2632,61,Vienna,CA Tennis Trophy,20030610,International Gold,Indoor,Hard,1st Round,3,Melzer J.,Robredo T.,79.0,18.0,6.0,2.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.333,2.85,1.4,2.7,1.3,3.0,1.333,,,2003-337,Vienna,Hard,32.0,A,20031006.0,13.0,103781.0,,WC,Jurgen Melzer,L,183.0,AUT,22.3,103990.0,6.0,,Tommy Robredo,R,180.0,ESP,21.4,6-2 6-7(4) 7-6(3),3.0,R32,140.0,6.0,9.0,120.0,61.0,43.0,32.0,16.0,9.0,12.0,1.0,7.0,129.0,97.0,62.0,14.0,16.0,5.0,10.0,79.0,451.0,18.0,1300.0
2633,61,Vienna,CA Tennis Trophy,20030610,International Gold,Indoor,Hard,1st Round,3,Chela J.I.,Massu N.,45.0,21.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.667,2.05,1.72,1.85,1.65,2.0,1.727,,,2003-337,Vienna,Hard,32.0,A,20031006.0,4.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,24.1,103454.0,7.0,,Nicolas Massu,R,183.0,CHI,23.9,7-5 7-6(4),3.0,R32,101.0,2.0,3.0,76.0,45.0,33.0,14.0,12.0,3.0,6.0,2.0,3.0,77.0,39.0,21.0,22.0,12.0,5.0,9.0,45.0,845.0,21.0,1192.0
2634,61,Vienna,CA Tennis Trophy,20030710,International Gold,Indoor,Hard,1st Round,3,Calleri A.,Zabaleta M.,16.0,25.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,1.53,2.4,1.6,1.9,1.571,2.25,,,2003-337,Vienna,Hard,32.0,A,20031006.0,8.0,102860.0,5.0,,Agustin Calleri,R,183.0,ARG,27.0,103151.0,,,Mariano Zabaleta,R,183.0,ARG,25.6,6-4 6-2,3.0,R32,66.0,7.0,1.0,47.0,29.0,23.0,10.0,9.0,0.0,2.0,2.0,4.0,59.0,36.0,19.0,9.0,9.0,2.0,7.0,16.0,1355.0,25.0,1133.0
2635,61,Vienna,CA Tennis Trophy,20030710,International Gold,Indoor,Hard,1st Round,3,Lopez F.,Novak J.,38.0,12.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.5,1.286,3.5,1.28,3.0,1.25,3.0,1.333,,,2003-337,Vienna,Hard,32.0,A,20031006.0,5.0,103852.0,,,Feliciano Lopez,L,188.0,ESP,22.0,102562.0,3.0,,Jiri Novak,R,190.0,CZE,28.5,6-4 7-6(3),3.0,R32,83.0,8.0,3.0,70.0,40.0,32.0,18.0,11.0,2.0,3.0,2.0,5.0,73.0,45.0,31.0,15.0,11.0,7.0,9.0,38.0,980.0,12.0,1800.0
2636,61,Vienna,CA Tennis Trophy,20030710,International Gold,Indoor,Hard,1st Round,3,Federer R.,Ferrer D.,3.0,75.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.083,7.0,1.05,8.75,1.05,5.0,1.05,8.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,1.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.1,103970.0,,,David Ferrer,R,175.0,ESP,21.5,6-2 6-2,3.0,R32,56.0,1.0,0.0,47.0,31.0,21.0,13.0,8.0,1.0,1.0,0.0,3.0,57.0,32.0,15.0,13.0,8.0,2.0,6.0,3.0,3825.0,75.0,480.0
2637,61,Vienna,CA Tennis Trophy,20030710,International Gold,Indoor,Hard,1st Round,3,Beck K.,Blake J.,70.0,37.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.333,3.05,1.35,2.7,1.3,3.25,1.28,,,2003-337,Vienna,Hard,32.0,A,20031006.0,2.0,103971.0,,Q,Karol Beck,R,180.0,SVK,21.5,103484.0,,,James Blake,R,185.0,USA,23.7,3-6 6-3 7-6(6),3.0,R32,118.0,5.0,9.0,102.0,47.0,32.0,26.0,15.0,11.0,15.0,3.0,4.0,94.0,52.0,37.0,19.0,15.0,5.0,9.0,70.0,531.0,37.0,995.0
2638,61,Vienna,CA Tennis Trophy,20030710,International Gold,Indoor,Hard,1st Round,3,Spadea V.,Sanguinetti D.,31.0,94.0,6.0,7.0,6.0,4.0,1.0,0.0,,,,,1.0,1.0,Retired,1.833,1.833,1.9,1.85,1.75,1.75,1.833,1.833,,,2003-337,Vienna,Hard,32.0,A,20031006.0,15.0,102434.0,,,Vincent Spadea,R,183.0,USA,29.2,102106.0,,Q,Davide Sanguinetti,R,188.0,ITA,31.1,6-7(4) 6-4 1-0 RET,3.0,R32,91.0,6.0,5.0,73.0,43.0,29.0,16.0,11.0,7.0,10.0,6.0,5.0,83.0,52.0,36.0,10.0,12.0,5.0,10.0,31.0,1030.0,94.0,400.0
2639,61,Vienna,CA Tennis Trophy,20030810,International Gold,Indoor,Hard,1st Round,3,Mirnyi M.,Gambill J.M.,28.0,56.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.533,2.375,1.52,2.45,1.5,2.1,1.5,2.5,,,2003-337,Vienna,Hard,32.0,A,20031006.0,7.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.2,102998.0,,,Jan Michael Gambill,R,190.0,USA,26.3,6-4 6-2,3.0,R32,69.0,5.0,2.0,57.0,38.0,32.0,9.0,9.0,5.0,5.0,7.0,3.0,55.0,33.0,22.0,12.0,9.0,4.0,7.0,28.0,1075.0,56.0,660.0
2640,61,Vienna,CA Tennis Trophy,20030810,International Gold,Indoor,Hard,1st Round,3,Kiefer N.,Peya A.,61.0,209.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.143,5.0,1.18,4.5,1.1,4.5,1.143,5.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,14.0,103017.0,,,Nicolas Kiefer,R,183.0,GER,26.2,103580.0,,WC,Alexander Peya,R,183.0,AUT,23.2,7-5 7-5,3.0,R32,103.0,7.0,2.0,65.0,31.0,23.0,21.0,12.0,2.0,4.0,1.0,2.0,82.0,46.0,30.0,15.0,12.0,5.0,9.0,61.0,639.0,209.0,173.0
2641,61,Vienna,CA Tennis Trophy,20030810,International Gold,Indoor,Hard,1st Round,3,Moya C.,Gonzalez F.,7.0,22.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.833,1.833,1.8,1.95,1.65,1.85,1.727,2.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,16.0,102845.0,2.0,,Carlos Moya,R,190.0,ESP,27.1,103602.0,,,Fernando Gonzalez,R,183.0,CHI,23.1,6-4 6-7(6) 6-1,3.0,R32,105.0,15.0,6.0,89.0,48.0,42.0,23.0,15.0,1.0,1.0,3.0,7.0,83.0,43.0,31.0,23.0,14.0,3.0,6.0,7.0,2640.0,22.0,1190.0
2642,61,Vienna,CA Tennis Trophy,20030810,International Gold,Indoor,Hard,1st Round,3,Costa A.,Sargsian S.,23.0,48.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.375,1.533,2.65,1.45,2.1,1.5,2.5,1.5,,,2003-337,Vienna,Hard,32.0,A,20031006.0,9.0,102610.0,8.0,,Albert Costa,R,180.0,ESP,28.2,102227.0,,,Sargis Sargsian,R,180.0,ARM,30.3,6-4 6-4,3.0,R32,84.0,7.0,2.0,52.0,23.0,22.0,16.0,10.0,0.0,1.0,7.0,1.0,60.0,38.0,29.0,7.0,10.0,4.0,7.0,23.0,1150.0,48.0,798.0
2643,61,Vienna,CA Tennis Trophy,20030810,International Gold,Indoor,Hard,1st Round,3,Koubek S.,Davydenko N.,58.0,41.0,6.0,2.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.667,2.1,1.6,2.25,1.6,1.9,1.533,2.375,,,2003-337,Vienna,Hard,32.0,A,20031006.0,6.0,102905.0,,WC,Stefan Koubek,L,175.0,AUT,26.7,103786.0,,,Nikolay Davydenko,R,178.0,RUS,22.3,6-2 4-6 7-6(3),3.0,R32,123.0,4.0,1.0,95.0,59.0,41.0,19.0,15.0,6.0,10.0,0.0,3.0,95.0,71.0,42.0,11.0,15.0,3.0,8.0,58.0,650.0,41.0,900.0
2644,61,Vienna,CA Tennis Trophy,20030810,International Gold,Indoor,Hard,2nd Round,3,Nieminen J.,Chela J.I.,30.0,45.0,6.0,2.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.727,2.0,1.67,2.1,1.7,1.8,1.615,2.2,,,2003-337,Vienna,Hard,32.0,A,20031006.0,18.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,22.2,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,24.1,6-2 6-7(10) 6-3,3.0,R16,132.0,2.0,3.0,93.0,63.0,41.0,16.0,14.0,3.0,5.0,4.0,3.0,109.0,59.0,41.0,17.0,15.0,7.0,13.0,30.0,1030.0,45.0,845.0
2645,61,Vienna,CA Tennis Trophy,20030810,International Gold,Indoor,Hard,2nd Round,3,Henman T.,Schalken S.,40.0,14.0,6.0,2.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.667,2.1,1.65,2.15,1.6,1.9,1.571,2.25,,,2003-337,Vienna,Hard,32.0,A,20031006.0,22.0,102450.0,,,Tim Henman,R,185.0,GBR,29.0,102854.0,4.0,,Sjeng Schalken,R,193.0,NED,27.0,6-2 2-6 6-2,3.0,R16,96.0,5.0,2.0,68.0,35.0,30.0,16.0,12.0,2.0,4.0,0.0,0.0,66.0,49.0,31.0,9.0,12.0,6.0,10.0,40.0,950.0,14.0,1515.0
2646,61,Vienna,CA Tennis Trophy,20030910,International Gold,Indoor,Hard,2nd Round,3,Moya C.,Spadea V.,7.0,31.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.28,3.5,1.2,3.3,1.2,4.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,24.0,102845.0,2.0,,Carlos Moya,R,190.0,ESP,27.1,102434.0,,,Vincent Spadea,R,183.0,USA,29.2,6-2 6-1,3.0,R16,52.0,7.0,2.0,35.0,21.0,19.0,10.0,7.0,2.0,2.0,2.0,3.0,54.0,31.0,16.0,10.0,8.0,4.0,9.0,7.0,2640.0,31.0,1030.0
2647,61,Vienna,CA Tennis Trophy,20030910,International Gold,Indoor,Hard,2nd Round,3,Bjorkman J.,Costa A.,42.0,23.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.571,2.25,1.68,2.12,1.6,1.9,1.667,2.1,,,2003-337,Vienna,Hard,32.0,A,20031006.0,21.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,31.5,102610.0,8.0,,Albert Costa,R,180.0,ESP,28.2,6-3 6-4,3.0,R16,92.0,8.0,3.0,67.0,34.0,25.0,19.0,10.0,3.0,4.0,9.0,1.0,64.0,44.0,27.0,11.0,9.0,3.0,6.0,42.0,868.0,23.0,1150.0
2648,61,Vienna,CA Tennis Trophy,20030910,International Gold,Indoor,Hard,2nd Round,3,Federer R.,Beck K.,3.0,70.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.071,7.5,1.06,8.0,1.05,5.0,1.05,8.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,17.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.1,103971.0,,Q,Karol Beck,R,180.0,SVK,21.5,6-3 4-6 6-4,3.0,R16,116.0,2.0,7.0,83.0,42.0,34.0,19.0,15.0,0.0,4.0,6.0,11.0,100.0,50.0,32.0,24.0,14.0,9.0,14.0,3.0,3825.0,70.0,531.0
2649,61,Vienna,CA Tennis Trophy,20030910,International Gold,Indoor,Hard,2nd Round,3,Kiefer N.,Melzer J.,61.0,79.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.667,2.1,1.7,2.1,1.55,2.0,1.7,2.05,,,2003-337,Vienna,Hard,32.0,A,20031006.0,23.0,103017.0,,,Nicolas Kiefer,R,183.0,GER,26.2,103781.0,,WC,Jurgen Melzer,L,183.0,AUT,22.3,6-3 6-4,3.0,R16,94.0,4.0,4.0,58.0,28.0,19.0,16.0,10.0,2.0,5.0,4.0,3.0,76.0,45.0,25.0,12.0,9.0,12.0,17.0,61.0,639.0,79.0,451.0
2650,61,Vienna,CA Tennis Trophy,20030910,International Gold,Indoor,Hard,2nd Round,3,Mirnyi M.,Calleri A.,28.0,16.0,,,,,,,,,,,,,Walkover,1.5,2.5,1.48,2.55,1.45,2.2,1.533,2.375,,,2003-337,Vienna,Hard,32.0,A,20031006.0,20.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.2,102860.0,5.0,,Agustin Calleri,R,183.0,ARG,27.0,W/O,3.0,R16,,,,,,,,,,,,,,,,,,,,28.0,1075.0,16.0,1355.0
2651,61,Vienna,CA Tennis Trophy,20030910,International Gold,Indoor,Hard,2nd Round,3,Lopez F.,Koubek S.,38.0,58.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.727,2.0,,,1.5,2.1,1.615,2.2,,,2003-337,Vienna,Hard,32.0,A,20031006.0,19.0,103852.0,,,Feliciano Lopez,L,188.0,ESP,22.0,102905.0,,WC,Stefan Koubek,L,175.0,AUT,26.7,6-2 6-2,3.0,R16,48.0,9.0,0.0,38.0,25.0,22.0,10.0,8.0,0.0,0.0,0.0,4.0,54.0,31.0,19.0,6.0,8.0,3.0,7.0,38.0,980.0,58.0,650.0
2652,61,Vienna,CA Tennis Trophy,20031010,International Gold,Indoor,Hard,Quarterfinals,3,Henman T.,Bjorkman J.,40.0,42.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.58,2.3,1.55,2.0,1.571,2.25,,,2003-337,Vienna,Hard,32.0,A,20031006.0,27.0,102450.0,,,Tim Henman,R,185.0,GBR,29.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,31.5,6-1 6-4,3.0,QF,76.0,1.0,2.0,60.0,30.0,20.0,19.0,9.0,5.0,6.0,1.0,4.0,49.0,30.0,17.0,8.0,8.0,2.0,6.0,40.0,950.0,42.0,868.0
2653,61,Vienna,CA Tennis Trophy,20031010,International Gold,Indoor,Hard,Quarterfinals,3,Mirnyi M.,Lopez F.,28.0,38.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.615,2.2,1.6,2.3,1.6,1.9,1.571,2.25,,,2003-337,Vienna,Hard,32.0,A,20031006.0,26.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.2,103852.0,,,Feliciano Lopez,L,188.0,ESP,22.0,7-6(5) 6-4,3.0,QF,77.0,5.0,2.0,59.0,41.0,38.0,12.0,11.0,0.0,0.0,8.0,1.0,73.0,57.0,40.0,10.0,11.0,2.0,3.0,28.0,1075.0,38.0,980.0
2654,61,Vienna,CA Tennis Trophy,20031010,International Gold,Indoor,Hard,Quarterfinals,3,Federer R.,Nieminen J.,3.0,30.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.167,4.5,1.17,4.65,1.2,3.3,1.167,4.5,,,2003-337,Vienna,Hard,32.0,A,20031006.0,25.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.1,103813.0,,,Jarkko Nieminen,L,185.0,FIN,22.2,6-3 6-3,3.0,QF,60.0,6.0,0.0,61.0,40.0,30.0,11.0,9.0,2.0,2.0,2.0,1.0,47.0,26.0,17.0,12.0,9.0,1.0,4.0,3.0,3825.0,30.0,1030.0
2655,61,Vienna,CA Tennis Trophy,20031010,International Gold,Indoor,Hard,Quarterfinals,3,Moya C.,Kiefer N.,7.0,61.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.333,3.25,1.3,3.35,1.25,3.0,1.25,3.5,,,2003-337,Vienna,Hard,32.0,A,20031006.0,28.0,102845.0,2.0,,Carlos Moya,R,190.0,ESP,27.1,103017.0,,,Nicolas Kiefer,R,183.0,GER,26.2,6-4 7-6(5),3.0,QF,108.0,11.0,10.0,73.0,39.0,32.0,18.0,11.0,6.0,7.0,6.0,6.0,81.0,34.0,24.0,25.0,11.0,5.0,7.0,7.0,2640.0,61.0,639.0
2656,61,Vienna,CA Tennis Trophy,20031110,International Gold,Indoor,Hard,Semifinals,3,Federer R.,Mirnyi M.,3.0,28.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.27,3.55,1.25,3.0,1.286,3.25,,,2003-337,Vienna,Hard,32.0,A,20031006.0,29.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.1,103018.0,,,Max Mirnyi,R,196.0,BLR,26.2,6-2 7-6(2),3.0,SF,74.0,4.0,0.0,57.0,37.0,31.0,17.0,10.0,0.0,0.0,4.0,3.0,66.0,41.0,26.0,14.0,10.0,0.0,2.0,3.0,3825.0,28.0,1075.0
2657,61,Vienna,CA Tennis Trophy,20031110,International Gold,Indoor,Hard,Semifinals,3,Moya C.,Henman T.,7.0,40.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.833,1.833,1.82,1.95,1.65,1.85,1.727,2.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,30.0,102845.0,2.0,,Carlos Moya,R,190.0,ESP,27.1,102450.0,,,Tim Henman,R,185.0,GBR,29.0,7-6(1) 7-5,3.0,SF,101.0,4.0,6.0,76.0,40.0,34.0,18.0,12.0,2.0,4.0,5.0,7.0,75.0,38.0,26.0,20.0,12.0,6.0,9.0,7.0,2640.0,40.0,950.0
2658,61,Vienna,CA Tennis Trophy,20031211,International Gold,Indoor,Hard,The Final,5,Federer R.,Moya C.,3.0,7.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.364,3.0,1.35,3.0,1.35,2.5,1.333,3.0,,,2003-337,Vienna,Hard,32.0,A,20031006.0,31.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.1,102845.0,2.0,,Carlos Moya,R,190.0,ESP,27.1,6-3 6-3 6-3,5.0,F,93.0,10.0,2.0,84.0,55.0,46.0,16.0,14.0,0.0,0.0,1.0,7.0,78.0,35.0,26.0,19.0,13.0,3.0,7.0,3.0,3825.0,7.0,2640.0
2659,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Ferreira W.,Ljubicic I.,28.0,42.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.615,2.25,1.6,2.0,1.55,2.2,1.615,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,1.0,101965.0,,,Wayne Ferreira,R,185.0,RSA,32.0,103344.0,,,Ivan Ljubicic,R,193.0,CRO,24.5,7-6(7) 7-6(5),3.0,R64,,,,,,,,,,,,,,,,,,,,28.0,1090.0,42.0,865.0
2660,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Gaudio G.,Nieminen J.,37.0,31.0,3.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,2.625,1.444,2.8,1.4,2.5,1.35,2.875,1.364,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,8.0,103292.0,,,Gaston Gaudio,R,175.0,ARG,24.8,103813.0,,,Jarkko Nieminen,L,185.0,FIN,22.2,3-6 7-5 6-2,3.0,R64,,,,,,,,,,,,,,,,,,,,37.0,1000.0,31.0,1050.0
2661,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Chela J.I.,Martin A.,44.0,58.0,6.0,4.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.571,2.25,1.58,2.3,1.45,2.2,1.533,2.375,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,14.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,24.1,103252.0,,Q,Alberto Martin,R,175.0,ESP,25.1,6-4 1-6 6-1,3.0,R64,,,,,,,,,,,,,,,,,,,,44.0,845.0,58.0,659.0
2662,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Spadea V.,Rochus C.,33.0,87.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.38,2.95,1.4,2.3,1.444,2.625,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,10.0,102434.0,,,Vincent Spadea,R,183.0,USA,29.2,103294.0,,Q,Christophe Rochus,R,170.0,BEL,24.8,6-4 7-5,3.0,R64,,,,,,,,,,,,,,,,,,,,33.0,1040.0,87.0,421.0
2663,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Massu N.,Verdasco F.,21.0,102.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.571,2.25,1.65,2.15,1.5,2.1,1.667,2.1,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,15.0,103454.0,,,Nicolas Massu,R,183.0,CHI,24.0,104269.0,,WC,Fernando Verdasco,L,188.0,ESP,19.9,7-6(2) 6-4,3.0,R64,,,,,,,,,,,,,,,,,,,,21.0,1192.0,102.0,383.0
2664,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Corretja A.,Nadal R.,127.0,49.0,6.0,2.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.25,1.571,2.3,1.58,2.0,1.55,2.5,1.5,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,5.0,102374.0,,WC,Alex Corretja,R,180.0,ESP,29.5,104745.0,,WC,Rafael Nadal,L,185.0,ESP,17.3,6-2 3-6 6-4,3.0,R64,,,,,,,,,,,,,,,,,,,,127.0,290.0,49.0,788.0
2665,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Ginepri R.,Rochus O.,34.0,51.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.615,2.2,1.63,2.2,1.65,1.85,1.615,2.2,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,12.0,104068.0,,,Robby Ginepri,R,183.0,USA,21.0,103694.0,,Q,Olivier Rochus,R,168.0,BEL,22.7,6-3 6-3,3.0,R64,,,,,,,,,,,,,,,,,,,,34.0,1040.0,51.0,746.0
2666,62,Madrid Masters,Madrid Masters,20031013,Masters,Indoor,Hard,1st Round,3,Lopez F.,Zabaleta M.,35.0,27.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.5,1.42,2.75,1.5,2.1,1.5,2.5,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,7.0,103852.0,,,Feliciano Lopez,L,188.0,ESP,22.0,103151.0,,,Mariano Zabaleta,R,183.0,ARG,25.6,6-2 3-6 6-3,3.0,R64,,,,,,,,,,,,,,,,,,,,35.0,1025.0,27.0,1133.0
2667,62,Madrid Masters,Madrid Masters,20031014,Masters,Indoor,Hard,1st Round,3,Ferrer D.,Youzhny M.,72.0,29.0,1.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.625,1.444,2.75,1.43,2.3,1.4,2.75,1.4,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,9.0,103970.0,,Q,David Ferrer,R,175.0,ESP,21.5,104022.0,,,Mikhail Youzhny,R,183.0,RUS,21.3,1-6 6-4 6-4,3.0,R64,,,,,,,,,,,,,,,,,,,,72.0,480.0,29.0,1060.0
2668,62,Madrid Masters,Madrid Masters,20031014,Masters,Indoor,Hard,1st Round,3,Fish M.,Henman T.,25.0,30.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.6,1.48,2.5,1.35,2.625,1.444,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,6.0,103888.0,,,Mardy Fish,R,188.0,USA,21.8,102450.0,,,Tim Henman,R,185.0,GBR,29.1,7-6(4) 6-3,3.0,R64,,,,,,,,,,,,,,,,,,,,25.0,1145.0,30.0,1055.0
2669,62,Madrid Masters,Madrid Masters,20031014,Masters,Indoor,Hard,1st Round,3,Bjorkman J.,Safin M.,41.0,38.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.667,2.1,1.58,2.3,1.5,2.1,1.83,1.83,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,11.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,31.5,103498.0,,,Marat Safin,R,193.0,RUS,23.7,4-6 7-5 6-4,3.0,R64,,,,,,,,,,,,,,,,,,,,41.0,873.0,38.0,985.0
2670,62,Madrid Masters,Madrid Masters,20031014,Masters,Indoor,Hard,1st Round,3,Mirnyi M.,Blake J.,24.0,39.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.65,2.15,1.6,1.9,1.615,2.2,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,16.0,103018.0,,,Max Mirnyi,R,196.0,BLR,26.2,103484.0,,,James Blake,R,185.0,USA,23.7,7-5 6-2,3.0,R64,,,,,,,,,,,,,,,,,,,,24.0,1160.0,39.0,975.0
2671,62,Madrid Masters,Madrid Masters,20031014,Masters,Indoor,Hard,1st Round,3,Gambill J.M.,Davydenko N.,57.0,43.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.667,2.1,1.65,2.15,1.65,1.85,1.667,2.1,,,2003-1536,Madrid Masters,Hard,48.0,M,20031013.0,3.0,102998.0,,Q,Jan Michael Gambill,R,190.0,USA,26.3,103786.0,,,Nikolay Davydenko,R,178.0,RUS,22.3,6-3 6-3,3.0,R64,,,,,,,,,,,,,,,,,,,,57.0,660.0,43.0,855.0
