,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1758,40,Hamburg,International German Open,20090723,ATP500,Outdoor,Clay,3rd Round,3,Hanescu V.,Benneteau J.,31,68.0,1291,845.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.6,1.4,2.75,1.44,2.63,1.45,2.68,2009-414,Hamburg,Clay,48.0,A,20090719.0,39.0,103812.0,11.0,,Victor Hanescu,R,198.0,ROU,27.9,103898.0,,,Julien Benneteau,R,185.0,FRA,27.5,3-6 6-3 6-3,3.0,R16,113.0,7.0,2.0,83.0,55.0,38.0,16.0,14.0,11.0,13.0,2.0,0.0,83.0,56.0,36.0,15.0,13.0,8.0,11.0,31.0,1291.0,68.0,845.0
1759,40,Hamburg,International German Open,20090723,ATP500,Outdoor,Clay,3rd Round,3,Troicki V.,Garcia-Lopez G.,26,56.0,1567,917.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,1.9,1.85,1.9,1.83,1.83,1.833,1.833,1.77,2.0,2009-414,Hamburg,Clay,48.0,A,20090719.0,34.0,104678.0,10.0,,Viktor Troicki,R,193.0,SRB,23.4,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,26.1,6-7(2) 6-4 7-6(6),3.0,R16,172.0,11.0,2.0,111.0,73.0,48.0,22.0,17.0,4.0,7.0,4.0,6.0,109.0,71.0,50.0,16.0,17.0,2.0,6.0,26.0,1567.0,56.0,917.0
1760,40,Hamburg,International German Open,20090723,ATP500,Outdoor,Clay,3rd Round,3,Davydenko N.,Chardy J.,12,32.0,2935,1287.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.444,2.625,1.5,2.5,1.43,2.75,2009-414,Hamburg,Clay,48.0,A,20090719.0,40.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.1,104871.0,15.0,,Jeremy Chardy,R,188.0,FRA,22.4,6-3 6-3,3.0,R16,72.0,4.0,1.0,42.0,33.0,30.0,6.0,9.0,0.0,0.0,2.0,4.0,74.0,48.0,30.0,12.0,9.0,8.0,11.0,12.0,2935.0,32.0,1287.0
1761,40,Hamburg,International German Open,20090723,ATP500,Outdoor,Clay,3rd Round,3,Cuevas P.,Kohlschreiber P.,107,24.0,627,1670.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.0,1.22,3.35,1.3,3.75,1.25,4.333,1.2,3.6,1.27,2009-414,Hamburg,Clay,48.0,A,20090719.0,36.0,104655.0,,Q,Pablo Cuevas,R,180.0,URU,23.5,104259.0,8.0,,Philipp Kohlschreiber,R,178.0,GER,25.7,6-4 7-6(8),3.0,R16,114.0,8.0,0.0,82.0,56.0,45.0,14.0,11.0,4.0,4.0,3.0,2.0,82.0,59.0,43.0,11.0,11.0,7.0,8.0,107.0,627.0,24.0,1670.0
1762,40,Hamburg,International German Open,20090723,ATP500,Outdoor,Clay,3rd Round,3,Almagro N.,Soderling R.,40,11.0,1150,3070.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.1,1.35,3.25,1.33,3.0,1.333,3.25,1.32,2009-414,Hamburg,Clay,48.0,A,20090719.0,35.0,104597.0,14.0,,Nicolas Almagro,R,183.0,ESP,23.9,104417.0,3.0,,Robin Soderling,R,193.0,SWE,24.9,7-5 6-3,3.0,R16,75.0,,,,,,,,,,,,,,,,,,,40.0,1150.0,11.0,3070.0
1763,40,Hamburg,International German Open,20090723,ATP500,Outdoor,Clay,3rd Round,3,Ferrer D.,Monaco J.,23,48.0,1780,1025.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.66,2.0,1.75,1.833,1.833,2.1,1.67,2.03,1.75,2009-414,Hamburg,Clay,48.0,A,20090719.0,37.0,103970.0,6.0,,David Ferrer,R,175.0,ESP,27.2,104338.0,,,Juan Monaco,R,185.0,ARG,25.3,4-6 7-5 6-2,3.0,R16,136.0,4.0,3.0,80.0,53.0,36.0,14.0,15.0,0.0,4.0,2.0,3.0,95.0,72.0,42.0,10.0,15.0,4.0,10.0,23.0,1780.0,48.0,1025.0
1764,40,Hamburg,International German Open,20090723,ATP500,Outdoor,Clay,3rd Round,3,Greul S.,Navarro-Pastor I.,76,103.0,781,646.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.72,2.0,1.615,2.2,1.74,2.04,2009-414,Hamburg,Clay,48.0,A,20090719.0,38.0,103752.0,,WC,Simon Greul,R,185.0,GER,28.2,103868.0,,,Ivan Navarro,R,183.0,ESP,27.7,7-5 7-6(7),3.0,R16,123.0,3.0,1.0,82.0,51.0,37.0,18.0,12.0,0.0,1.0,9.0,3.0,84.0,56.0,37.0,14.0,12.0,5.0,7.0,76.0,781.0,103.0,646.0
1765,40,Hamburg,International German Open,20090724,ATP500,Outdoor,Clay,Quarterfinals,3,Cuevas P.,Almagro N.,107,40.0,627,1150.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.33,2.85,1.4,3.0,1.364,3.0,1.333,3.1,1.35,2009-414,Hamburg,Clay,48.0,A,20090719.0,42.0,104655.0,,Q,Pablo Cuevas,R,180.0,URU,23.5,104597.0,14.0,,Nicolas Almagro,R,183.0,ESP,23.9,6-2 6-4,3.0,QF,74.0,4.0,1.0,55.0,36.0,29.0,11.0,9.0,5.0,5.0,3.0,1.0,45.0,30.0,24.0,5.0,9.0,1.0,4.0,107.0,627.0,40.0,1150.0
1766,40,Hamburg,International German Open,20090724,ATP500,Outdoor,Clay,Quarterfinals,3,Mathieu P.H.,Troicki V.,39,26.0,1175,1567.0,3.0,0.0,,,,,,,,,0.0,0.0,Retired,1.57,2.25,1.65,2.15,1.667,2.1,1.571,2.25,1.67,2.15,2009-414,Hamburg,Clay,48.0,A,20090719.0,41.0,103908.0,13.0,,Paul Henri Mathieu,R,185.0,FRA,27.5,104678.0,10.0,,Viktor Troicki,R,193.0,SRB,23.4,3-0 RET,3.0,QF,21.0,1.0,0.0,16.0,6.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,39.0,1175.0,26.0,1567.0
1767,40,Hamburg,International German Open,20090724,ATP500,Outdoor,Clay,Quarterfinals,3,Davydenko N.,Hanescu V.,12,31.0,2935,1291.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.0,1.3,3.35,1.28,3.5,1.286,3.25,1.27,3.6,2009-414,Hamburg,Clay,48.0,A,20090719.0,44.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.1,103812.0,11.0,,Victor Hanescu,R,198.0,ROU,27.9,6-3 4-6 6-3,3.0,QF,140.0,3.0,1.0,94.0,67.0,51.0,12.0,14.0,2.0,3.0,2.0,1.0,104.0,82.0,52.0,10.0,14.0,9.0,12.0,12.0,2935.0,31.0,1291.0
1768,40,Hamburg,International German Open,20090724,ATP500,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Greul S.,23,76.0,1780,781.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.167,4.5,1.182,4.5,1.2,4.35,2009-414,Hamburg,Clay,48.0,A,20090719.0,43.0,103970.0,6.0,,David Ferrer,R,175.0,ESP,27.2,103752.0,,WC,Simon Greul,R,185.0,GER,28.2,6-2 6-3,3.0,QF,65.0,0.0,0.0,46.0,32.0,28.0,8.0,9.0,0.0,0.0,2.0,0.0,52.0,36.0,23.0,6.0,8.0,4.0,7.0,23.0,1780.0,76.0,781.0
1769,40,Hamburg,International German Open,20090725,ATP500,Outdoor,Clay,Semifinals,3,Mathieu P.H.,Cuevas P.,39,107.0,1175,627.0,4.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.72,2.05,1.7,1.833,1.833,2.0,1.727,2.03,1.75,2009-414,Hamburg,Clay,48.0,A,20090719.0,45.0,103908.0,13.0,,Paul Henri Mathieu,R,185.0,FRA,27.5,104655.0,,Q,Pablo Cuevas,R,180.0,URU,23.5,4-6 6-3 7-5,3.0,SF,172.0,2.0,2.0,101.0,59.0,38.0,25.0,16.0,6.0,10.0,12.0,1.0,91.0,56.0,38.0,16.0,15.0,2.0,7.0,39.0,1175.0,107.0,627.0
1770,40,Hamburg,International German Open,20090725,ATP500,Outdoor,Clay,Semifinals,3,Davydenko N.,Ferrer D.,12,23.0,2935,1780.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,2.05,1.615,2.2,1.615,2.2,1.65,2.18,2009-414,Hamburg,Clay,48.0,A,20090719.0,46.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.1,103970.0,6.0,,David Ferrer,R,175.0,ESP,27.2,7-5 7-6(2),3.0,SF,133.0,4.0,2.0,85.0,58.0,39.0,11.0,12.0,3.0,6.0,3.0,1.0,98.0,56.0,37.0,16.0,12.0,13.0,17.0,12.0,2935.0,23.0,1780.0
1771,40,Hamburg,International German Open,20090726,ATP500,Outdoor,Clay,The Final,3,Davydenko N.,Mathieu P.H.,12,39.0,2935,1175.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.25,3.75,1.222,4.0,1.25,3.5,1.25,3.8,2009-414,Hamburg,Clay,48.0,A,20090719.0,47.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.1,103908.0,13.0,,Paul Henri Mathieu,R,185.0,FRA,27.5,6-4 6-2,3.0,F,89.0,3.0,1.0,50.0,39.0,24.0,8.0,9.0,4.0,6.0,1.0,2.0,62.0,31.0,17.0,13.0,9.0,8.0,13.0,12.0,2935.0,39.0,1175.0
1772,41,Indianapolis,Indianapolis Tennis Championships,20090719,ATP250,Outdoor,Hard,1st Round,3,Ram R.,Britton D.,108,1381.0,612,4.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,2009-419,Indianapolis,Hard,32.0,A,20090719.0,6.0,104330.0,,WC,Rajeev Ram,R,193.0,USA,25.3,105730.0,,WC,Devin Britton,R,193.0,USA,18.3,6-3 7-5,3.0,R32,79.0,10.0,2.0,58.0,29.0,24.0,18.0,10.0,3.0,3.0,3.0,4.0,86.0,50.0,33.0,15.0,11.0,9.0,12.0,108.0,612.0,1381.0,4.0
1773,41,Indianapolis,Indianapolis Tennis Championships,20090720,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Kim K.,61,91.0,874,716.0,2.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.0,1.85,1.95,3.0,1.1,1.73,2.0,1.7,2.1,2009-419,Indianapolis,Hard,32.0,A,20090719.0,9.0,104797.0,8.0,,Denis Istomin,R,188.0,UZB,22.8,103240.0,,,Kevin Kim,R,180.0,USA,30.9,2-6 6-4 6-4,3.0,R32,107.0,7.0,5.0,97.0,58.0,35.0,18.0,14.0,6.0,11.0,8.0,9.0,94.0,39.0,29.0,25.0,14.0,4.0,9.0,61.0,874.0,91.0,716.0
1774,41,Indianapolis,Indianapolis Tennis Championships,20090720,ATP250,Outdoor,Hard,1st Round,3,Gicquel M.,Gulbis E.,82,65.0,759,860.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.15,1.65,2.1,1.667,2.2,1.62,2.1,1.7,2009-419,Indianapolis,Hard,32.0,A,20090719.0,8.0,102967.0,7.0,,Marc Gicquel,R,188.0,FRA,32.3,105208.0,,,Ernests Gulbis,R,190.0,LAT,20.8,6-2 6-3,3.0,R32,61.0,6.0,1.0,45.0,26.0,22.0,12.0,8.0,3.0,3.0,6.0,3.0,65.0,40.0,24.0,11.0,9.0,6.0,10.0,82.0,759.0,65.0,860.0
1775,41,Indianapolis,Indianapolis Tennis Championships,20090720,ATP250,Outdoor,Hard,1st Round,3,Dancevic F.,Reynolds B.,121,129.0,573,550.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.27,3.6,1.3,3.4,1.4,2.75,1.3,3.4,2009-419,Indianapolis,Hard,32.0,A,20090719.0,3.0,104433.0,,,Frank Dancevic,R,185.0,CAN,24.8,104035.0,,,Bobby Reynolds,R,183.0,USA,27.0,6-2 7-6(5),3.0,R32,76.0,6.0,1.0,59.0,32.0,26.0,22.0,10.0,0.0,0.0,10.0,2.0,72.0,42.0,29.0,18.0,10.0,7.0,9.0,121.0,573.0,129.0,550.0
1776,41,Indianapolis,Indianapolis Tennis Championships,20090720,ATP250,Outdoor,Hard,1st Round,3,Isner J.,Ouanna J.,96,110.0,699,603.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.32,3.22,1.364,3.0,1.33,3.0,1.35,3.1,2009-419,Indianapolis,Hard,32.0,A,20090719.0,10.0,104545.0,,,John Isner,R,206.0,USA,24.2,104721.0,,,Josselin Ouanna,R,193.0,FRA,23.2,6-1 7-6(6),3.0,R32,71.0,15.0,1.0,55.0,37.0,32.0,13.0,10.0,0.0,0.0,1.0,5.0,66.0,36.0,26.0,15.0,9.0,4.0,6.0,96.0,699.0,110.0,603.0
1777,41,Indianapolis,Indianapolis Tennis Championships,20090720,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Clement A.,37,122.0,1175,569.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.17,4.67,1.2,4.333,1.2,4.0,1.2,4.35,2009-419,Indianapolis,Hard,32.0,A,20090719.0,5.0,105023.0,3.0,,Sam Querrey,R,198.0,USA,21.7,103096.0,,,Arnaud Clement,R,173.0,FRA,31.5,6-3 6-4,3.0,R32,73.0,11.0,3.0,50.0,37.0,31.0,10.0,10.0,0.0,0.0,7.0,0.0,60.0,34.0,26.0,12.0,9.0,4.0,6.0,37.0,1175.0,122.0,569.0
1778,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Odesnik W.,Baghdatis M.,100,148.0,664,470.0,7.0,6.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.2,1.63,2.25,1.571,2.25,1.571,2.28,1.6,2009-419,Indianapolis,Hard,32.0,A,20090719.0,11.0,104639.0,,,Wayne Odesnik,L,180.0,USA,23.6,104571.0,,,Marcos Baghdatis,R,183.0,CYP,24.0,7-6(5) 1-6 6-4,3.0,R32,135.0,2.0,5.0,97.0,62.0,44.0,14.0,14.0,8.0,12.0,7.0,6.0,87.0,46.0,41.0,16.0,15.0,2.0,5.0,100.0,664.0,148.0,470.0
1779,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Schwank E.,Lu Y.H.,198,63.0,331,865.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,3.4,1.3,3.25,1.31,3.25,1.333,3.25,1.29,3.2,1.33,2009-419,Indianapolis,Hard,32.0,A,20090719.0,13.0,104724.0,,,Eduardo Schwank,R,183.0,ARG,23.2,104229.0,6.0,,Yen Hsun Lu,R,180.0,TPE,25.9,4-6 6-3 6-2,3.0,R32,126.0,6.0,7.0,101.0,51.0,36.0,26.0,14.0,8.0,10.0,5.0,8.0,80.0,39.0,30.0,16.0,13.0,3.0,7.0,198.0,331.0,63.0,865.0
1780,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Levine J.,Udomchoke D.,116,141.0,583,501.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.43,2.7,1.444,2.625,1.533,2.375,1.44,2.7,2009-419,Indianapolis,Hard,32.0,A,20090719.0,7.0,105028.0,,Q,Jesse Levine,L,175.0,CAN,21.7,103821.0,,,Danai Udomchoke,R,173.0,THA,27.9,6-1 7-6(10),3.0,R32,83.0,2.0,5.0,64.0,39.0,26.0,12.0,9.0,0.0,3.0,3.0,2.0,77.0,45.0,27.0,10.0,10.0,7.0,13.0,116.0,583.0,141.0,501.0
1781,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Becker B.,Soeda G.,45,166.0,1043,396.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.75,1.286,3.5,1.29,3.25,1.3,3.4,2009-419,Indianapolis,Hard,32.0,A,20090719.0,4.0,103794.0,5.0,,Benjamin Becker,R,178.0,GER,28.0,104424.0,,Q,Go Soeda,R,178.0,JPN,24.8,6-2 6-3,3.0,R32,57.0,6.0,2.0,45.0,28.0,18.0,13.0,8.0,0.0,1.0,0.0,4.0,48.0,28.0,16.0,6.0,9.0,1.0,6.0,45.0,1043.0,166.0,396.0
1782,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Spadea V.,29,134.0,1397,525.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.35,1.3,3.4,1.33,3.0,1.24,3.9,2009-419,Indianapolis,Hard,32.0,A,20090719.0,16.0,104534.0,2.0,,Dudi Sela,R,175.0,ISR,24.2,102434.0,,,Vincent Spadea,R,183.0,USA,35.0,7-5 6-1,3.0,R32,76.0,0.0,3.0,63.0,34.0,21.0,17.0,9.0,5.0,7.0,2.0,8.0,63.0,31.0,20.0,11.0,10.0,3.0,9.0,29.0,1397.0,134.0,525.0
1783,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Bogomolov A.,Cipolla F.,158,99.0,426,674.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.68,2.1,1.72,2.0,1.615,2.2,1.67,2.15,2009-419,Indianapolis,Hard,32.0,A,20090719.0,15.0,104166.0,,Q,Alex Bogomolov Jr,R,178.0,RUS,26.2,104262.0,,,Flavio Cipolla,R,173.0,ITA,25.7,6-2 6-3,3.0,R32,61.0,0.0,0.0,45.0,32.0,22.0,9.0,8.0,1.0,2.0,1.0,6.0,49.0,29.0,13.0,8.0,9.0,2.0,7.0,158.0,426.0,99.0,674.0
1784,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Kunitsyn I.,Dabul B.,36,118.0,1201,580.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,1.25,3.5,1.29,3.5,2009-419,Indianapolis,Hard,32.0,A,20090719.0,12.0,103857.0,4.0,,Igor Kunitsyn,R,180.0,RUS,27.8,104314.0,,,Brian Dabul,L,170.0,ARG,25.4,6-4 6-1,3.0,R32,72.0,2.0,1.0,44.0,30.0,25.0,7.0,8.0,0.0,0.0,1.0,4.0,69.0,39.0,22.0,13.0,9.0,2.0,6.0,36.0,1201.0,118.0,580.0
1785,41,Indianapolis,Indianapolis Tennis Championships,20090721,ATP250,Outdoor,Hard,1st Round,3,Tursunov D.,Berrer M.,27,111.0,1560,601.0,6.0,3.0,2.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.25,3.75,1.28,3.45,1.3,3.4,1.25,3.5,1.32,3.25,2009-419,Indianapolis,Hard,32.0,A,20090719.0,1.0,104098.0,1.0,,Dmitry Tursunov,R,185.0,RUS,26.6,103582.0,,,Michael Berrer,L,193.0,GER,29.0,6-3 2-6 6-0,3.0,R32,97.0,6.0,5.0,74.0,36.0,29.0,14.0,12.0,6.0,10.0,1.0,16.0,77.0,42.0,26.0,12.0,11.0,4.0,10.0,27.0,1560.0,111.0,601.0
1786,41,Indianapolis,Indianapolis Tennis Championships,20090722,ATP250,Outdoor,Hard,1st Round,3,Ginepri R.,De Chaunac S.,95,177.0,705,375.0,7.0,5.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.42,2.75,1.4,2.75,1.444,2.625,1.4,2.86,2009-419,Indianapolis,Hard,32.0,A,20090719.0,14.0,104068.0,,,Robby Ginepri,R,183.0,USA,26.7,103063.0,,Q,Sebastien De Chaunac,R,183.0,FRA,31.7,7-5 5-7 6-2,3.0,R32,115.0,8.0,2.0,94.0,54.0,43.0,23.0,16.0,5.0,7.0,7.0,4.0,89.0,45.0,36.0,22.0,16.0,4.0,8.0,95.0,705.0,177.0,375.0
1787,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,1st Round,3,Daniel M.,Dent T.,75,210.0,790,292.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.16,4.7,1.17,4.5,1.167,4.5,1.17,4.8,1.17,2009-419,Indianapolis,Hard,32.0,A,20090719.0,2.0,103228.0,,,Marcos Daniel,R,180.0,BRA,31.0,103758.0,,WC,Taylor Dent,R,188.0,USA,28.2,6-2 6-4,3.0,R32,64.0,5.0,2.0,45.0,25.0,19.0,17.0,9.0,0.0,0.0,9.0,7.0,52.0,24.0,22.0,9.0,9.0,0.0,3.0,75.0,790.0,210.0,292.0
1788,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,2nd Round,3,Gicquel M.,Levine J.,82,116.0,759,583.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,2.05,1.72,2.0,1.73,2.0,1.8,1.98,2009-419,Indianapolis,Hard,32.0,A,20090719.0,20.0,102967.0,7.0,,Marc Gicquel,R,188.0,FRA,32.3,105028.0,,Q,Jesse Levine,L,175.0,CAN,21.7,6-2 6-2,3.0,R16,65.0,8.0,3.0,61.0,34.0,25.0,12.0,8.0,4.0,5.0,2.0,8.0,48.0,27.0,15.0,6.0,8.0,2.0,7.0,82.0,759.0,116.0,583.0
1789,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,2nd Round,3,Bogomolov A.,Sela D.,158,29.0,426,1397.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.75,1.25,4.0,1.222,3.5,1.25,3.8,1.25,2009-419,Indianapolis,Hard,32.0,A,20090719.0,24.0,104166.0,,Q,Alex Bogomolov Jr,R,178.0,RUS,26.2,104534.0,2.0,,Dudi Sela,R,175.0,ISR,24.2,6-4 7-6(5),3.0,R16,93.0,4.0,1.0,77.0,61.0,42.0,10.0,11.0,6.0,7.0,3.0,1.0,66.0,38.0,27.0,16.0,11.0,1.0,3.0,158.0,426.0,29.0,1397.0
1790,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,2nd Round,3,Odesnik W.,Kunitsyn I.,100,36.0,664,1201.0,2.0,6.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.72,1.85,1.9,1.833,1.833,1.83,1.83,1.88,1.88,2009-419,Indianapolis,Hard,32.0,A,20090719.0,22.0,104639.0,,,Wayne Odesnik,L,180.0,USA,23.6,103857.0,4.0,,Igor Kunitsyn,R,180.0,RUS,27.8,2-6 6-1 6-1,3.0,R16,92.0,6.0,2.0,66.0,40.0,25.0,16.0,11.0,7.0,10.0,4.0,4.0,59.0,35.0,19.0,9.0,11.0,3.0,9.0,100.0,664.0,36.0,1201.0
1791,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,2nd Round,3,Querrey S.,Ram R.,37,108.0,1175,612.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.28,3.5,1.286,3.5,1.29,3.25,1.27,3.6,2009-419,Indianapolis,Hard,32.0,A,20090719.0,19.0,105023.0,3.0,,Sam Querrey,R,198.0,USA,21.7,104330.0,,WC,Rajeev Ram,R,193.0,USA,25.3,7-5 6-3,3.0,R16,69.0,13.0,4.0,59.0,36.0,31.0,13.0,11.0,0.0,0.0,7.0,5.0,72.0,36.0,27.0,18.0,10.0,6.0,8.0,37.0,1175.0,108.0,612.0
1792,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,2nd Round,3,Dancevic F.,Becker B.,121,45.0,573,1043.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.25,1.6,2.2,1.615,2.25,1.571,2.1,1.7,2009-419,Indianapolis,Hard,32.0,A,20090719.0,18.0,104433.0,,,Frank Dancevic,R,185.0,CAN,24.8,103794.0,5.0,,Benjamin Becker,R,178.0,GER,28.0,6-2 7-5,3.0,R16,58.0,9.0,0.0,50.0,28.0,25.0,16.0,10.0,0.0,0.0,7.0,1.0,50.0,25.0,18.0,16.0,10.0,0.0,3.0,121.0,573.0,45.0,1043.0
1793,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Istomin D.,96,61.0,699,874.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.333,3.25,1.29,3.25,1.4,2.85,2009-419,Indianapolis,Hard,32.0,A,20090719.0,21.0,104545.0,,,John Isner,R,206.0,USA,24.2,104797.0,8.0,,Denis Istomin,R,188.0,UZB,22.8,6-4 6-4,3.0,R16,83.0,5.0,0.0,58.0,40.0,30.0,13.0,10.0,1.0,1.0,4.0,5.0,73.0,44.0,30.0,15.0,10.0,4.0,6.0,96.0,699.0,61.0,874.0
1794,41,Indianapolis,Indianapolis Tennis Championships,20090723,ATP250,Outdoor,Hard,2nd Round,3,Tursunov D.,Daniel M.,27,75.0,1560,790.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.0,,,,,,,,,2009-419,Indianapolis,Hard,32.0,A,20090719.0,17.0,104098.0,1.0,,Dmitry Tursunov,R,185.0,RUS,26.6,103228.0,,,Marcos Daniel,R,180.0,BRA,31.0,6-3 6-3,3.0,R16,69.0,9.0,1.0,48.0,30.0,23.0,11.0,9.0,1.0,2.0,7.0,4.0,64.0,33.0,19.0,15.0,9.0,2.0,6.0,27.0,1560.0,75.0,790.0
1795,41,Indianapolis,Indianapolis Tennis Championships,20090724,ATP250,Outdoor,Hard,2nd Round,3,Ginepri R.,Schwank E.,95,198.0,705,331.0,6.0,7.0,6.0,3.0,6.0,0.0,,,,,2.0,1.0,Completed,1.33,3.25,1.3,3.35,1.364,3.0,1.33,3.0,1.37,3.0,2009-419,Indianapolis,Hard,32.0,A,20090719.0,23.0,104068.0,,,Robby Ginepri,R,183.0,USA,26.7,104724.0,,,Eduardo Schwank,R,183.0,ARG,23.2,6-7(1) 6-3 6-0,3.0,R16,101.0,5.0,2.0,77.0,41.0,31.0,24.0,14.0,1.0,2.0,7.0,4.0,88.0,54.0,35.0,16.0,13.0,3.0,8.0,95.0,705.0,198.0,331.0
